Domain Code;Domain;Area Code (M49);Area;Code;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;239071;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;252139;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;270131;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;299195;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;252201;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;265487;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;279886;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;296055;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;305757;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;313333;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;289963;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;344468;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;303562;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;357352;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;344311;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;381342;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;468639;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;455964;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;468891;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;510802;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;642;Romania;RO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;459017;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;2622000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;2051000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;900000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;1000000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;984000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;950000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;831000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;959000;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;960000;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;1090500;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;907000;E;Estimated value;Data sourced from IFA
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;846330;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;838270;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;863240;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;914660;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;1043750;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;1209760;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;1237290;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;1192680;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;1262820;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;1179790;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;1166600;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;1194490;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;1263420;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;1445212;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;1512795;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;1542017;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;1727454;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;1916418;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;2094297;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;643;Russian Federation;;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;2176814;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;245014.38;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;314751.81;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;229291.42;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;337828.58;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;213805.35;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;246703.1;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;356916.33;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;340735.39;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;210028.09;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;192009.7;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;235911.78;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;217317.4;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;116157.17;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;130233.89;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;244920.88;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;102825;I;Imputed value;
RFN;Fertilizers by Nutrient;688;Serbia;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;266620.55;I;Imputed value;
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;78000;E;Estimated value;
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;58800;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;70000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;129000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;160500;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;185000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;154000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;138100;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;144900;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;202100;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;192367;I;Imputed value;
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;167082;I;Imputed value;
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;304430;I;Imputed value;
RFN;Fertilizers by Nutrient;891;Serbia and Montenegro;RS;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;276952;I;Imputed value;
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;64883;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;68656;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;72029;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;77644;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;72500;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;82814;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;65357;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;82100;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;81345;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;81300;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;79911;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;81317;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;78681;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;88935;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;87737;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;77058;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;86873;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;92969;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;101004;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;113581;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;113581;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;119036;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;114773;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;126236;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;122541.15;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;128976.88;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;128532.97;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;127676.51;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;127494.59;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;703;Slovakia;SK;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;115346.78;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;47806;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;38796;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;44665;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;35000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;24200;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;34102;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;34813;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;34392;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;34848;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;34770;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;33001;I;Imputed value;
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;34035;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;29974;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;28864;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;29947;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;29220;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;24883;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;27068;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;27328;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;26999;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;26300;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;27263;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;28612;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;28319;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;27097;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;27083.91;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;27293;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;28047;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;27992;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;29143;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;705;Slovenia;SI;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;27830;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1990;1990;t;1063114;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1991;1991;t;998705;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;817621;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;929300;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;982500;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;912800;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;1153100;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;1041900;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;1199000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;1181000;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;1113700;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;1110700;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;1026546;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;1198606;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;1072948;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;923764;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;969783;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;985857;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;739757;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;781069;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;941100;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;846700;A;Official figure;Official data from questionnaire
