,region,crop,year,value,label,unit,confidence
421,AL,Wheat,1991,0.0696,harvested area,Mha,interpolated
422,AL,Wheat,1992,0.0696,harvested area,Mha,interpolated
423,AL,Wheat,1993,0.0696,harvested area,Mha,interpolated
424,AL,Wheat,1994,0.0696,harvested area,Mha,interpolated
425,AL,Wheat,1995,0.0696,harvested area,Mha,interpolated
426,AL,Wheat,1996,0.0696,harvested area,Mha,interpolated
427,AL,Wheat,1997,0.0696,harvested area,Mha,interpolated
428,AL,Wheat,1998,0.0696,harvested area,Mha,interpolated
429,AL,Wheat,1999,0.0696,harvested area,Mha,interpolated
430,AL,Wheat,2000,0.0696,harvested area,Mha,interpolated
431,AL,Wheat,2001,0.0696,harvested area,Mha,interpolated
432,AL,Wheat,2002,0.0696,harvested area,Mha,interpolated
433,AL,Wheat,2003,0.0696,harvested area,Mha,interpolated
434,AL,Wheat,2004,0.0696,harvested area,Mha,interpolated
435,AL,Wheat,2005,0.0696,harvested area,Mha,interpolated
436,AL,Wheat,2006,0.0696,harvested area,Mha,interpolated
437,AL,Wheat,2007,0.0696,harvested area,Mha,interpolated
438,AL,Wheat,2008,0.0696,harvested area,Mha,interpolated
439,AL,Wheat,2009,0.0696,harvested area,Mha,interpolated
440,AL,Wheat,2010,0.0696,harvested area,Mha,interpolated
441,AL,Wheat,2011,0.0696,harvested area,Mha,interpolated
442,AL,Wheat,2012,0.0696,harvested area,Mha,interpolated
443,AL,Wheat,2013,0.0696,harvested area,Mha,interpolated
444,AL,Wheat,2014,0.0696,harvested area,Mha,interpolated
445,AL,Wheat,2015,0.0696,harvested area,Mha,unprocessed
446,AL,Wheat,2016,0.06885,harvested area,Mha,interpolated
447,AL,Wheat,2017,0.0681,harvested area,Mha,unprocessed
448,AL,Wheat,2018,0.06509999999999999,harvested area,Mha,unprocessed
449,AL,Wheat,2019,0.0573,harvested area,Mha,unprocessed
450,AT1,Barley,1990,0.1985,harvested area,Mha,unprocessed
451,AT1,Barley,1991,0.2035,harvested area,Mha,unprocessed
452,AT1,Barley,1992,0.1875,harvested area,Mha,unprocessed
453,AT1,Barley,1993,0.1778,harvested area,Mha,unprocessed
454,AT1,Barley,1994,0.1702,harvested area,Mha,unprocessed
455,AT1,Barley,1995,0.1514,harvested area,Mha,unprocessed
456,AT1,Barley,1996,0.1864,harvested area,Mha,unprocessed
457,AT1,Barley,1997,0.18780000000000002,harvested area,Mha,unprocessed
458,AT1,Barley,1998,0.1871,harvested area,Mha,unprocessed
459,AT1,Barley,1999,0.1682,harvested area,Mha,unprocessed
460,AT1,Barley,2000,0.1536,harvested area,Mha,unprocessed
461,AT1,Barley,2001,0.1474,harvested area,Mha,unprocessed
462,AT1,Barley,2002,0.1365,harvested area,Mha,unprocessed
463,AT1,Barley,2003,0.1445,harvested area,Mha,unprocessed
464,AT1,Barley,2004,0.1275,harvested area,Mha,unprocessed
465,AT1,Barley,2005,0.12990000000000002,harvested area,Mha,unprocessed
466,AT1,Barley,2006,0.1397,harvested area,Mha,unprocessed
467,AT1,Barley,2007,0.131,harvested area,Mha,unprocessed
468,AT1,Barley,2008,0.1255,harvested area,Mha,unprocessed
469,AT1,Barley,2009,0.1202,harvested area,Mha,unprocessed
470,AT1,Barley,2010,0.10881,harvested area,Mha,unprocessed
471,AT1,Barley,2011,0.09752,harvested area,Mha,unprocessed
472,AT1,Barley,2012,0.09347,harvested area,Mha,unprocessed
473,AT1,Barley,2013,0.08662,harvested area,Mha,unprocessed
474,AT1,Barley,2014,0.09014,harvested area,Mha,unprocessed
475,AT1,Barley,2015,0.09331,harvested area,Mha,unprocessed
476,AT1,Barley,2016,0.08368,harvested area,Mha,unprocessed
477,AT1,Barley,2017,0.08322,harvested area,Mha,unprocessed
478,AT1,Barley,2018,0.08306000000000001,harvested area,Mha,unprocessed
479,AT1,Barley,2019,0.08167,harvested area,Mha,unprocessed
480,AT1,Fodder crops,1990,0.0441926316078824,harvested area,Mha,corrected (e)
481,AT1,Fodder crops,1991,0.04542663179239566,harvested area,Mha,corrected (e)
482,AT1,Fodder crops,1992,0.042495881354176576,harvested area,Mha,corrected (e)
483,AT1,Fodder crops,1993,0.04176319374462181,harvested area,Mha,corrected (e)
484,AT1,Fodder crops,1994,0.03890956831793481,harvested area,Mha,corrected (e)
485,AT1,Fodder crops,1995,0.037559880616123434,harvested area,Mha,corrected (e)
486,AT1,Fodder crops,1996,0.03420494261447787,harvested area,Mha,corrected (e)
487,AT1,Fodder crops,1997,0.03401213008564772,harvested area,Mha,corrected (e)
488,AT1,Fodder crops,1998,0.032199692314643764,harvested area,Mha,corrected (e)
489,AT1,Fodder crops,1999,0.031235629670492798,harvested area,Mha,corrected (e)
490,AT1,Fodder crops,2000,0.03011731700327758,harvested area,Mha,corrected (e)
491,AT1,Fodder crops,2001,0.030233004520575705,harvested area,Mha,corrected (e)
492,AT1,Fodder crops,2002,0.031119942153194677,harvested area,Mha,corrected (e)
493,AT1,Fodder crops,2003,0.03081144210706635,harvested area,Mha,corrected (e)
494,AT1,Fodder crops,2004,0.03227681732617589,harvested area,Mha,corrected (e)
495,AT1,Fodder crops,2005,0.0332408799703269,harvested area,Mha,corrected (e)
496,AT1,Fodder crops,2006,0.03432063013177604,harvested area,Mha,corrected (e)
497,AT1,Fodder crops,2007,0.0359016928681837,harvested area,Mha,corrected (e)
498,AT1,Fodder crops,2008,0.03694288052386675,harvested area,Mha,corrected (e)
499,AT1,Fodder crops,2009,0.03698144302963283,harvested area,Mha,corrected (e)
500,AT1,Fodder crops,2010,0.03777583064841322,harvested area,Mha,corrected (e)
501,AT1,Fodder crops,2011,0.038092043195694716,harvested area,Mha,corrected (e)
502,AT1,Fodder crops,2012,0.03879388080063669,harvested area,Mha,corrected (e)
503,AT1,Fodder crops,2013,0.04948340739898316,harvested area,Mha,corrected (e)
504,AT1,Fodder crops,2014,0.039268199621558954,harvested area,Mha,corrected (e)
505,AT1,Fodder crops,2015,0.042696406384160036,harvested area,Mha,corrected (e)
506,AT1,Fodder crops,2016,0.03973094969075152,harvested area,Mha,corrected (e)
507,AT1,Fodder crops,2017,0.03848538075450841,harvested area,Mha,corrected (e)
508,AT1,Fodder crops,2018,0.04007029974149267,harvested area,Mha,corrected (e)
509,AT1,Fodder crops,2019,0.04186731251019016,harvested area,Mha,corrected (e)
510,AT1,Forage legumes,1990,0.029077702241235237,harvested area,Mha,corrected (e)
511,AT1,Forage legumes,1991,0.03122365812619725,harvested area,Mha,corrected (e)
512,AT1,Forage legumes,1992,0.0312773070233213,harvested area,Mha,corrected (e)
513,AT1,Forage legumes,1993,0.03422799636514406,harvested area,Mha,corrected (e)
514,AT1,Forage legumes,1994,0.03632030335298202,harvested area,Mha,corrected (e)
515,AT1,Forage legumes,1995,0.03546192099899722,harvested area,Mha,corrected (e)
516,AT1,Forage legumes,1996,0.03755422798683518,harvested area,Mha,corrected (e)
517,AT1,Forage legumes,1997,0.03937829048905289,harvested area,Mha,corrected (e)
518,AT1,Forage legumes,1998,0.03937829048905289,harvested area,Mha,corrected (e)
519,AT1,Forage legumes,1999,0.038466259237944035,harvested area,Mha,corrected (e)
520,AT1,Forage legumes,2000,0.037661525781083276,harvested area,Mha,corrected (e)
521,AT1,Forage legumes,2001,0.03546192099899722,harvested area,Mha,corrected (e)
522,AT1,Forage legumes,2002,0.036695845632850374,harvested area,Mha,corrected (e)
523,AT1,Forage legumes,2003,0.03819801475232378,harvested area,Mha,corrected (e)
524,AT1,Forage legumes,2004,0.04034397063728579,harvested area,Mha,corrected (e)
525,AT1,Forage legumes,2005,0.0428118199049921,harvested area,Mha,corrected (e)
526,AT1,Forage legumes,2006,0.04683548718929587,harvested area,Mha,corrected (e)
527,AT1,Forage legumes,2007,0.047801167337528774,harvested area,Mha,corrected (e)
528,AT1,Forage legumes,2008,0.04544061586407056,harvested area,Mha,corrected (e)
529,AT1,Forage legumes,2009,0.04586980704106297,harvested area,Mha,corrected (e)
530,AT1,Forage legumes,2010,0.04804795226429941,harvested area,Mha,corrected (e)
531,AT1,Forage legumes,2011,0.04701789343951764,harvested area,Mha,corrected (e)
532,AT1,Forage legumes,2012,0.046545783144826006,harvested area,Mha,corrected (e)
533,AT1,Forage legumes,2013,0.04534941273895968,harvested area,Mha,corrected (e)
534,AT1,Forage legumes,2014,0.045150911819600695,harvested area,Mha,corrected (e)
535,AT1,Forage legumes,2015,0.04386870317833589,harvested area,Mha,corrected (e)
536,AT1,Forage legumes,2016,0.042060735345255396,harvested area,Mha,corrected (e)
537,AT1,Forage legumes,2017,0.04117016365299617,harvested area,Mha,corrected (e)
538,AT1,Forage legumes,2018,0.04058539067434402,harvested area,Mha,corrected (e)
539,AT1,Forage legumes,2019,0.04232361494116325,harvested area,Mha,corrected (e)
540,AT1,Grain maize,1990,0.09418386654788954,harvested area,Mha,filled (b)
541,AT1,Grain maize,1991,0.09204803339212424,harvested area,Mha,filled (b)
542,AT1,Grain maize,1992,0.0829308948466186,harvested area,Mha,filled (b)
543,AT1,Grain maize,1993,0.08055597588983478,harvested area,Mha,filled (b)
544,AT1,Grain maize,1994,0.08030095103541506,harvested area,Mha,filled (b)
545,AT1,Grain maize,1995,0.07875486285549539,harvested area,Mha,filled (b)
546,AT1,Grain maize,1996,0.08286713863301366,harvested area,Mha,filled (b)
547,AT1,Grain maize,1997,0.08536957001700736,harvested area,Mha,filled (b)
548,AT1,Grain maize,1998,0.08497109368197651,harvested area,Mha,filled (b)
549,AT1,Grain maize,1999,0.08154419720071128,harvested area,Mha,filled (b)
550,AT1,Grain maize,2000,0.07196541095099725,harvested area,Mha,filled (a)
551,AT1,Grain maize,2001,0.07516679730043224,harvested area,Mha,filled (a)
552,AT1,Grain maize,2002,0.07551763416064428,harvested area,Mha,filled (a)
553,AT1,Grain maize,2003,0.07600003484343587,harvested area,Mha,filled (a)
554,AT1,Grain maize,2004,0.07836818364986721,harvested area,Mha,filled (a)
555,AT1,Grain maize,2005,0.07332490378431897,harvested area,Mha,filled (a)
556,AT1,Grain maize,2006,0.06986038978972495,harvested area,Mha,filled (a)
557,AT1,Grain maize,2007,0.0749475242627997,harvested area,Mha,filled (a)
558,AT1,Grain maize,2008,0.08512179320894923,harvested area,Mha,filled (a)
559,AT1,Grain maize,2009,0.07828047443481422,harvested area,Mha,filled (a)
560,AT1,Grain maize,2010,0.0783,harvested area,Mha,unprocessed
561,AT1,Grain maize,2011,0.08845,harvested area,Mha,unprocessed
562,AT1,Grain maize,2012,0.09179000000000001,harvested area,Mha,unprocessed
563,AT1,Grain maize,2013,0.09312999999999999,harvested area,Mha,unprocessed
564,AT1,Grain maize,2014,0.09576000000000001,harvested area,Mha,unprocessed
565,AT1,Grain maize,2015,0.08289,harvested area,Mha,unprocessed
566,AT1,Grain maize,2016,0.08594,harvested area,Mha,unprocessed
567,AT1,Grain maize,2017,0.09441,harvested area,Mha,unprocessed
568,AT1,Grain maize,2018,0.09827,harvested area,Mha,unprocessed
569,AT1,Grain maize,2019,0.10348,harvested area,Mha,unprocessed
570,AT1,Grapes,1990,0.051379473138235085,harvested area,Mha,filled (a)
571,AT1,Grapes,1991,0.05147306052100054,harvested area,Mha,filled (a)
572,AT1,Grapes,1992,0.055,harvested area,Mha,unprocessed
573,AT1,Grapes,1993,0.0525,harvested area,Mha,unprocessed
574,AT1,Grapes,1994,0.0525,harvested area,Mha,unprocessed
575,AT1,Grapes,1995,0.0519,harvested area,Mha,unprocessed
576,AT1,Grapes,1996,0.0519,harvested area,Mha,unprocessed
577,AT1,Grapes,1997,0.0492,harvested area,Mha,unprocessed
578,AT1,Grapes,1998,0.0492,harvested area,Mha,unprocessed
579,AT1,Grapes,1999,0.0474,harvested area,Mha,unprocessed
580,AT1,Grapes,2000,0.043518132985936826,harvested area,Mha,filled (a)
581,AT1,Grapes,2001,0.043237370837640454,harvested area,Mha,filled (a)
582,AT1,Grapes,2002,0.04305019607210954,harvested area,Mha,filled (a)
583,AT1,Grapes,2003,0.04211432224445499,harvested area,Mha,filled (a)
584,AT1,Grapes,2004,0.040710511502973154,harvested area,Mha,filled (a)
585,AT1,Grapes,2005,0.04276943392381318,harvested area,Mha,filled (a)
586,AT1,Grapes,2006,0.04276943392381318,harvested area,Mha,filled (a)
587,AT1,Grapes,2007,0.04136562318233135,harvested area,Mha,filled (a)
588,AT1,Grapes,2008,0.042694564017600814,harvested area,Mha,filled (a)
589,AT1,Grapes,2009,0.04266648780277118,harvested area,Mha,filled (a)
590,AT1,Grapes,2010,0.04086025131539788,harvested area,Mha,filled (a)
591,AT1,Grapes,2011,0.041028708604375706,harvested area,Mha,filled (a)
592,AT1,Grapes,2012,0.040822816362291695,harvested area,Mha,filled (a)
593,AT1,Grapes,2013,0.041178448416800434,harvested area,Mha,filled (a)
594,AT1,Grapes,2014,0.041917788740647534,harvested area,Mha,filled (a)
595,AT1,Grapes,2015,0.04097255617471643,harvested area,Mha,filled (a)
596,AT1,Grapes,2016,0.043508774247660274,harvested area,Mha,filled (a)
597,AT1,Grapes,2017,0.04335903443523554,harvested area,Mha,filled (a)
598,AT1,Grapes,2018,0.043518132985936826,harvested area,Mha,filled (a)
599,AT1,Grapes,2019,0.04338711065006518,harvested area,Mha,filled (a)
600,AT1,Oilseeds,1990,0.08585372414838202,harvested area,Mha,filled (c)
601,AT1,Oilseeds,1991,0.09756136789367359,harvested area,Mha,filled (c)
602,AT1,Oilseeds,1992,0.16219981743425566,harvested area,Mha,filled (c)
603,AT1,Oilseeds,1993,0.1729954819017392,harvested area,Mha,filled (c)
604,AT1,Oilseeds,1994,0.18285250357940178,harvested area,Mha,filled (c)
605,AT1,Oilseeds,1995,0.14749237162841214,harvested area,Mha,filled (c)
606,AT1,Oilseeds,1996,0.1120591011288834,harvested area,Mha,filled (c)
607,AT1,Oilseeds,1997,0.11169463364537725,harvested area,Mha,filled (c)
608,AT1,Oilseeds,1998,0.11843657520993899,harvested area,Mha,filled (c)
609,AT1,Oilseeds,1999,0.13411942158128679,harvested area,Mha,filled (c)
610,AT1,Oilseeds,2000,0.08623120291964681,harvested area,Mha,filled (c)
611,AT1,Oilseeds,2001,0.0845504300638504,harvested area,Mha,filled (a)
612,AT1,Oilseeds,2002,0.08293620794071814,harvested area,Mha,filled (a)
613,AT1,Oilseeds,2003,0.07327455230914232,harvested area,Mha,filled (a)
614,AT1,Oilseeds,2004,0.06730782280867106,harvested area,Mha,filled (a)
615,AT1,Oilseeds,2005,0.07181545711592838,harvested area,Mha,filled (a)
616,AT1,Oilseeds,2006,0.08324024505183789,harvested area,Mha,filled (a)
617,AT1,Oilseeds,2007,0.07954512662138231,harvested area,Mha,filled (a)
618,AT1,Oilseeds,2008,0.08367125614594753,harvested area,Mha,filled (a)
619,AT1,Oilseeds,2009,0.09061771913289349,harvested area,Mha,filled (a)
620,AT1,Oilseeds,2010,0.09783,harvested area,Mha,unprocessed
621,AT1,Oilseeds,2011,0.10120103675777568,harvested area,Mha,filled (a)
622,AT1,Oilseeds,2012,0.0975862299717248,harvested area,Mha,filled (a)
623,AT1,Oilseeds,2013,0.09794258246936852,harvested area,Mha,filled (a)
624,AT1,Oilseeds,2014,0.09838269557021677,harvested area,Mha,filled (a)
625,AT1,Oilseeds,2015,0.10085215834118758,harvested area,Mha,filled (a)
626,AT1,Oilseeds,2016,0.10134809613572102,harvested area,Mha,filled (a)
627,AT1,Oilseeds,2017,0.10425151743638077,harvested area,Mha,filled (a)
628,AT1,Oilseeds,2018,0.10587358152686144,harvested area,Mha,filled (a)
629,AT1,Oilseeds,2019,0.10734642789820924,harvested area,Mha,filled (a)
630,AT1,Olives,1990,0.0,harvested area,Mha,unprocessed
631,AT1,Olives,1991,0.0,harvested area,Mha,unprocessed
632,AT1,Olives,1992,0.0,harvested area,Mha,unprocessed
633,AT1,Olives,1993,0.0,harvested area,Mha,unprocessed
634,AT1,Olives,1994,0.0,harvested area,Mha,unprocessed
635,AT1,Olives,1995,0.0,harvested area,Mha,unprocessed
636,AT1,Olives,1996,0.0,harvested area,Mha,unprocessed
637,AT1,Olives,1997,0.0,harvested area,Mha,unprocessed
638,AT1,Olives,1998,0.0,harvested area,Mha,unprocessed
639,AT1,Olives,1999,0.0,harvested area,Mha,unprocessed
640,AT1,Olives,2000,0.0,harvested area,Mha,interpolated
641,AT1,Olives,2001,0.0,harvested area,Mha,interpolated
642,AT1,Olives,2002,0.0,harvested area,Mha,interpolated
643,AT1,Olives,2003,0.0,harvested area,Mha,interpolated
644,AT1,Olives,2004,0.0,harvested area,Mha,interpolated
645,AT1,Olives,2005,0.0,harvested area,Mha,interpolated
646,AT1,Olives,2006,0.0,harvested area,Mha,interpolated
647,AT1,Olives,2007,0.0,harvested area,Mha,interpolated
648,AT1,Olives,2008,0.0,harvested area,Mha,interpolated
649,AT1,Olives,2009,0.0,harvested area,Mha,interpolated
650,AT1,Olives,2010,0.0,harvested area,Mha,unprocessed
651,AT1,Olives,2011,0.0,harvested area,Mha,unprocessed
652,AT1,Olives,2012,0.0,harvested area,Mha,unprocessed
653,AT1,Olives,2013,0.0,harvested area,Mha,unprocessed
654,AT1,Olives,2014,0.0,harvested area,Mha,unprocessed
655,AT1,Olives,2015,0.0,harvested area,Mha,unprocessed
656,AT1,Olives,2016,0.0,harvested area,Mha,unprocessed
657,AT1,Olives,2017,0.0,harvested area,Mha,unprocessed
658,AT1,Olives,2018,0.0,harvested area,Mha,unprocessed
659,AT1,Olives,2019,0.0,harvested area,Mha,unprocessed
660,AT1,Other cereals,1990,0.1345547180986676,harvested area,Mha,filled (c)
661,AT1,Other cereals,1991,0.12775529766259144,harvested area,Mha,filled (c)
662,AT1,Other cereals,1992,0.12803150408561567,harvested area,Mha,filled (c)
663,AT1,Other cereals,1993,0.1319509666254543,harvested area,Mha,filled (c)
664,AT1,Other cereals,1994,0.13266740389297355,harvested area,Mha,filled (c)
665,AT1,Other cereals,1995,0.12158792477235597,harvested area,Mha,filled (c)
666,AT1,Other cereals,1996,0.10104546344847848,harvested area,Mha,filled (b)
667,AT1,Other cereals,1997,0.11569118981911408,harvested area,Mha,filled (b)
668,AT1,Other cereals,1998,0.11519508385300839,harvested area,Mha,filled (b)
669,AT1,Other cereals,1999,0.10638433155568906,harvested area,Mha,filled (b)
670,AT1,Other cereals,2000,0.10299369895247901,harvested area,Mha,filled (b)
671,AT1,Other cereals,2001,0.10221204317908732,harvested area,Mha,filled (b)
672,AT1,Other cereals,2002,0.10436140403585567,harvested area,Mha,filled (b)
673,AT1,Other cereals,2003,0.10319512289560985,harvested area,Mha,filled (b)
674,AT1,Other cereals,2004,0.10626568042401617,harvested area,Mha,filled (b)
675,AT1,Other cereals,2005,0.10148367254519533,harvested area,Mha,filled (b)
676,AT1,Other cereals,2006,0.08554637073906256,harvested area,Mha,filled (b)
677,AT1,Other cereals,2007,0.10629822396091992,harvested area,Mha,filled (b)
678,AT1,Other cereals,2008,0.11390744702246582,harvested area,Mha,filled (b)
679,AT1,Other cereals,2009,0.1140885815405587,harvested area,Mha,filled (b)
680,AT1,Other cereals,2010,0.08892,harvested area,Mha,unprocessed
681,AT1,Other cereals,2011,0.08457000000000002,harvested area,Mha,unprocessed
682,AT1,Other cereals,2012,0.086,harvested area,Mha,unprocessed
683,AT1,Other cereals,2013,0.09458,harvested area,Mha,unprocessed
684,AT1,Other cereals,2014,0.09181,harvested area,Mha,unprocessed
685,AT1,Other cereals,2015,0.08701146357489864,harvested area,Mha,filled (a)
686,AT1,Other cereals,2016,0.08258545680948011,harvested area,Mha,filled (a)
687,AT1,Other cereals,2017,0.08254204700301171,harvested area,Mha,filled (a)
688,AT1,Other cereals,2018,0.08771753536907985,harvested area,Mha,filled (a)
689,AT1,Other cereals,2019,0.09339311259683035,harvested area,Mha,filled (a)
690,AT1,Other permanent crops,1990,0.004200000000000001,harvested area,Mha,filled (c)
691,AT1,Other permanent crops,1991,0.004200000000000001,harvested area,Mha,filled (c)
692,AT1,Other permanent crops,1992,0.004200000000000001,harvested area,Mha,unprocessed
693,AT1,Other permanent crops,1993,0.0040999999999999995,harvested area,Mha,unprocessed
694,AT1,Other permanent crops,1994,0.0040999999999999995,harvested area,Mha,unprocessed
695,AT1,Other permanent crops,1995,0.0046,harvested area,Mha,unprocessed
696,AT1,Other permanent crops,1996,0.0046,harvested area,Mha,unprocessed
