,region,crop,year,value,label,unit,confidence
16092,ES42,Sugar beet,2002,1.199952,harvested quantity,Gg N,unprocessed
16093,ES42,Sugar beet,2003,0.7288319999999999,harvested quantity,Gg N,unprocessed
16094,ES42,Sugar beet,2004,0.9792639999999999,harvested quantity,Gg N,unprocessed
16095,ES42,Sugar beet,2005,1.07744,harvested quantity,Gg N,unprocessed
16096,ES42,Sugar beet,2006,0.025584,harvested quantity,Gg N,unprocessed
16097,ES42,Sugar beet,2007,0.6268736101557857,harvested quantity,Gg N,filled (a)
16098,ES42,Sugar beet,2008,0.532485084699946,harvested quantity,Gg N,filled (a)
16099,ES42,Sugar beet,2009,0.5394687886664473,harvested quantity,Gg N,filled (a)
16100,ES42,Sugar beet,2010,0.4512621817857082,harvested quantity,Gg N,filled (a)
16101,ES42,Sugar beet,2011,0.5347627680411231,harvested quantity,Gg N,filled (a)
16102,ES42,Sugar beet,2012,0.44177736702023507,harvested quantity,Gg N,filled (a)
16103,ES42,Sugar beet,2013,0.32166914935138463,harvested quantity,Gg N,filled (a)
16104,ES42,Sugar beet,2014,0.47536553593261466,harvested quantity,Gg N,filled (a)
16105,ES42,Sugar beet,2015,0.46027460706898665,harvested quantity,Gg N,filled (a)
16106,ES42,Sugar beet,2016,0.38485188095910267,harvested quantity,Gg N,filled (a)
16107,ES42,Sugar beet,2017,0.4203947209451045,harvested quantity,Gg N,filled (a)
16108,ES42,Sugar beet,2018,0.0013104,harvested quantity,Gg N,unprocessed
16109,ES42,Sugar beet,2019,0.001976,harvested quantity,Gg N,unprocessed
16110,ES42,Temporary grassland,1990,0.08444947784013666,harvested quantity,Gg N,corrected (e)
16111,ES42,Temporary grassland,1991,0.07614464460239734,harvested quantity,Gg N,corrected (e)
16112,ES42,Temporary grassland,1992,0.08128865960618115,harvested quantity,Gg N,corrected (e)
16113,ES42,Temporary grassland,1993,0.08260721045137467,harvested quantity,Gg N,corrected (e)
16114,ES42,Temporary grassland,1994,0.07463516315026639,harvested quantity,Gg N,corrected (e)
16115,ES42,Temporary grassland,1995,0.07917268180320625,harvested quantity,Gg N,corrected (e)
16116,ES42,Temporary grassland,1996,0.09113704920553393,harvested quantity,Gg N,corrected (e)
16117,ES42,Temporary grassland,1997,0.08719824893496918,harvested quantity,Gg N,corrected (e)
16118,ES42,Temporary grassland,1998,0.12103407848194456,harvested quantity,Gg N,corrected (e)
16119,ES42,Temporary grassland,1999,0.1061720474455237,harvested quantity,Gg N,corrected (e)
16120,ES42,Temporary grassland,2000,0.09200336674118217,harvested quantity,Gg N,corrected (e)
16121,ES42,Temporary grassland,2001,0.08969293972648631,harvested quantity,Gg N,corrected (e)
16122,ES42,Temporary grassland,2002,0.10371587611689986,harvested quantity,Gg N,corrected (e)
16123,ES42,Temporary grassland,2003,0.10311252799138858,harvested quantity,Gg N,corrected (e)
16124,ES42,Temporary grassland,2004,0.0965857013076806,harvested quantity,Gg N,corrected (e)
16125,ES42,Temporary grassland,2005,0.09709404710403681,harvested quantity,Gg N,corrected (e)
16126,ES42,Temporary grassland,2006,0.12569197045642597,harvested quantity,Gg N,corrected (e)
16127,ES42,Temporary grassland,2007,0.10425829682273863,harvested quantity,Gg N,corrected (e)
16128,ES42,Temporary grassland,2008,0.10328956936891737,harvested quantity,Gg N,corrected (e)
16129,ES42,Temporary grassland,2009,0.10122192608428454,harvested quantity,Gg N,corrected (e)
16130,ES42,Temporary grassland,2010,0.09554871292105901,harvested quantity,Gg N,corrected (e)
16131,ES42,Temporary grassland,2011,0.10185149707491935,harvested quantity,Gg N,corrected (e)
16132,ES42,Temporary grassland,2012,0.1014884881750951,harvested quantity,Gg N,corrected (e)
16133,ES42,Temporary grassland,2013,0.10248014211692692,harvested quantity,Gg N,corrected (e)
16134,ES42,Temporary grassland,2014,0.10306178600661565,harvested quantity,Gg N,corrected (e)
16135,ES42,Temporary grassland,2015,0.10222961745634015,harvested quantity,Gg N,corrected (e)
16136,ES42,Temporary grassland,2016,0.10828587704768342,harvested quantity,Gg N,corrected (e)
16137,ES42,Temporary grassland,2017,0.10804376000063198,harvested quantity,Gg N,corrected (e)
16138,ES42,Temporary grassland,2018,0.11044981898954948,harvested quantity,Gg N,corrected (e)
16139,ES42,Temporary grassland,2019,0.1092183258342893,harvested quantity,Gg N,corrected (e)
16140,ES42,Vegetables and other,1990,,harvested quantity,Gg N,
16141,ES42,Vegetables and other,1991,,harvested quantity,Gg N,
16142,ES42,Vegetables and other,1992,,harvested quantity,Gg N,
16143,ES42,Vegetables and other,1993,,harvested quantity,Gg N,
16144,ES42,Vegetables and other,1994,,harvested quantity,Gg N,
16145,ES42,Vegetables and other,1995,,harvested quantity,Gg N,
16146,ES42,Vegetables and other,1996,,harvested quantity,Gg N,
16147,ES42,Vegetables and other,1997,,harvested quantity,Gg N,
16148,ES42,Vegetables and other,1998,,harvested quantity,Gg N,
16149,ES42,Vegetables and other,1999,,harvested quantity,Gg N,
16150,ES42,Vegetables and other,2000,,harvested quantity,Gg N,
16151,ES42,Vegetables and other,2001,,harvested quantity,Gg N,
16152,ES42,Vegetables and other,2002,,harvested quantity,Gg N,
16153,ES42,Vegetables and other,2003,,harvested quantity,Gg N,
16154,ES42,Vegetables and other,2004,,harvested quantity,Gg N,
16155,ES42,Vegetables and other,2005,,harvested quantity,Gg N,
16156,ES42,Vegetables and other,2006,,harvested quantity,Gg N,
16157,ES42,Vegetables and other,2007,,harvested quantity,Gg N,
16158,ES42,Vegetables and other,2008,,harvested quantity,Gg N,
16159,ES42,Vegetables and other,2009,,harvested quantity,Gg N,
16160,ES42,Vegetables and other,2010,,harvested quantity,Gg N,
16161,ES42,Vegetables and other,2011,,harvested quantity,Gg N,
16162,ES42,Vegetables and other,2012,,harvested quantity,Gg N,
16163,ES42,Vegetables and other,2013,,harvested quantity,Gg N,
16164,ES42,Vegetables and other,2014,,harvested quantity,Gg N,
16165,ES42,Vegetables and other,2015,,harvested quantity,Gg N,
16166,ES42,Vegetables and other,2016,,harvested quantity,Gg N,
16167,ES42,Vegetables and other,2017,,harvested quantity,Gg N,
16168,ES42,Vegetables and other,2018,,harvested quantity,Gg N,
16169,ES42,Vegetables and other,2019,,harvested quantity,Gg N,
16170,ES42,Wheat,1990,11.1245324842236,harvested quantity,Gg N,filled (a)
16171,ES42,Wheat,1991,11.484798101714476,harvested quantity,Gg N,filled (a)
16172,ES42,Wheat,1992,8.701725314169792,harvested quantity,Gg N,filled (a)
16173,ES42,Wheat,1993,11.146234632199697,harvested quantity,Gg N,filled (a)
16174,ES42,Wheat,1994,9.067511521363592,harvested quantity,Gg N,filled (a)
16175,ES42,Wheat,1995,7.1716264202858655,harvested quantity,Gg N,filled (a)
16176,ES42,Wheat,1996,10.821888,harvested quantity,Gg N,unprocessed
16177,ES42,Wheat,1997,8.682496,harvested quantity,Gg N,unprocessed
16178,ES42,Wheat,1998,14.415519999999999,harvested quantity,Gg N,unprocessed
16179,ES42,Wheat,1999,12.090688000000002,harvested quantity,Gg N,unprocessed
16180,ES42,Wheat,2000,21.6956992,harvested quantity,Gg N,unprocessed
16181,ES42,Wheat,2001,11.610886399999998,harvested quantity,Gg N,unprocessed
16182,ES42,Wheat,2002,16.522508799999997,harvested quantity,Gg N,unprocessed
16183,ES42,Wheat,2003,13.0928448,harvested quantity,Gg N,unprocessed
16184,ES42,Wheat,2004,14.223443199999998,harvested quantity,Gg N,unprocessed
16185,ES42,Wheat,2005,5.926272,harvested quantity,Gg N,unprocessed
16186,ES42,Wheat,2006,10.6622144,harvested quantity,Gg N,unprocessed
16187,ES42,Wheat,2007,14.381761691010647,harvested quantity,Gg N,filled (a)
16188,ES42,Wheat,2008,15.482603383832998,harvested quantity,Gg N,filled (a)
16189,ES42,Wheat,2009,9.81543171689674,harvested quantity,Gg N,filled (a)
16190,ES42,Wheat,2010,11.0869696,harvested quantity,Gg N,unprocessed
16191,ES42,Wheat,2011,19.225247999999997,harvested quantity,Gg N,unprocessed
16192,ES42,Wheat,2012,13.028038399999998,harvested quantity,Gg N,unprocessed
16193,ES42,Wheat,2013,18.3333792,harvested quantity,Gg N,unprocessed
16194,ES42,Wheat,2014,11.907590399999998,harvested quantity,Gg N,unprocessed
16195,ES42,Wheat,2015,12.547260799999998,harvested quantity,Gg N,unprocessed
16196,ES42,Wheat,2016,15.872687999999998,harvested quantity,Gg N,unprocessed
16197,ES42,Wheat,2017,11.056908799999999,harvested quantity,Gg N,unprocessed
16198,ES42,Wheat,2018,15.7339008,harvested quantity,Gg N,unprocessed
16199,ES42,Wheat,2019,13.232608,harvested quantity,Gg N,unprocessed
16200,ES43,Barley,1990,2.96032,harvested quantity,Gg N,unprocessed
16201,ES43,Barley,1991,4.14832,harvested quantity,Gg N,unprocessed
16202,ES43,Barley,1992,1.14928,harvested quantity,Gg N,unprocessed
16203,ES43,Barley,1993,0.12496,harvested quantity,Gg N,unprocessed
16204,ES43,Barley,1994,3.3088,harvested quantity,Gg N,unprocessed
16205,ES43,Barley,1995,0.5931200000000001,harvested quantity,Gg N,unprocessed
16206,ES43,Barley,1996,3.0764800000000005,harvested quantity,Gg N,unprocessed
16207,ES43,Barley,1997,1.6227200000000002,harvested quantity,Gg N,unprocessed
16208,ES43,Barley,1998,1.38336,harvested quantity,Gg N,unprocessed
16209,ES43,Barley,1999,0.37664,harvested quantity,Gg N,unprocessed
16210,ES43,Barley,2000,2.8328960000000003,harvested quantity,Gg N,unprocessed
16211,ES43,Barley,2001,2.8346560000000003,harvested quantity,Gg N,unprocessed
16212,ES43,Barley,2002,2.845392,harvested quantity,Gg N,unprocessed
16213,ES43,Barley,2003,2.469104,harvested quantity,Gg N,unprocessed
16214,ES43,Barley,2004,2.335872,harvested quantity,Gg N,unprocessed
16215,ES43,Barley,2005,1.6964640000000002,harvested quantity,Gg N,unprocessed
16216,ES43,Barley,2006,4.035856,harvested quantity,Gg N,unprocessed
16217,ES43,Barley,2007,3.2104746342851342,harvested quantity,Gg N,filled (a)
16218,ES43,Barley,2008,3.0288976841311097,harvested quantity,Gg N,filled (a)
16219,ES43,Barley,2009,1.959778716263666,harvested quantity,Gg N,filled (a)
16220,ES43,Barley,2010,2.5241919999999998,harvested quantity,Gg N,unprocessed
16221,ES43,Barley,2011,1.9103040000000002,harvested quantity,Gg N,unprocessed
16222,ES43,Barley,2012,1.012704,harvested quantity,Gg N,unprocessed
16223,ES43,Barley,2013,1.400608,harvested quantity,Gg N,unprocessed
16224,ES43,Barley,2014,1.2170400000000001,harvested quantity,Gg N,unprocessed
16225,ES43,Barley,2015,1.8103360000000002,harvested quantity,Gg N,unprocessed
16226,ES43,Barley,2016,1.9712,harvested quantity,Gg N,unprocessed
16227,ES43,Barley,2017,2.24752,harvested quantity,Gg N,unprocessed
16228,ES43,Barley,2018,4.326960000000001,harvested quantity,Gg N,unprocessed
16229,ES43,Barley,2019,2.1259040000000002,harvested quantity,Gg N,unprocessed
16230,ES43,Fodder crops,1990,0.6739112143967544,harvested quantity,Gg N,corrected (e)
16231,ES43,Fodder crops,1991,0.6876086030639847,harvested quantity,Gg N,corrected (e)
16232,ES43,Fodder crops,1992,0.7128492638419264,harvested quantity,Gg N,corrected (e)
16233,ES43,Fodder crops,1993,0.6979931924682045,harvested quantity,Gg N,corrected (e)
16234,ES43,Fodder crops,1994,0.7091228571736055,harvested quantity,Gg N,corrected (e)
16235,ES43,Fodder crops,1995,0.7118406063529159,harvested quantity,Gg N,corrected (e)
16236,ES43,Fodder crops,1996,0.6891228075440545,harvested quantity,Gg N,corrected (e)
16237,ES43,Fodder crops,1997,0.6372303913352648,harvested quantity,Gg N,corrected (e)
16238,ES43,Fodder crops,1998,0.5492154249631679,harvested quantity,Gg N,corrected (e)
16239,ES43,Fodder crops,1999,0.6516205228856747,harvested quantity,Gg N,corrected (e)
16240,ES43,Fodder crops,2000,0.5797576334551715,harvested quantity,Gg N,corrected (e)
16241,ES43,Fodder crops,2001,0.5305993272777172,harvested quantity,Gg N,corrected (e)
16242,ES43,Fodder crops,2002,0.4958563093439229,harvested quantity,Gg N,corrected (e)
16243,ES43,Fodder crops,2003,0.5076707600539365,harvested quantity,Gg N,corrected (e)
16244,ES43,Fodder crops,2004,0.510284949476979,harvested quantity,Gg N,corrected (e)
16245,ES43,Fodder crops,2005,0.5163569875907642,harvested quantity,Gg N,corrected (e)
16246,ES43,Fodder crops,2006,0.4976911714704787,harvested quantity,Gg N,corrected (e)
16247,ES43,Fodder crops,2007,0.49572481968837584,harvested quantity,Gg N,corrected (e)
16248,ES43,Fodder crops,2008,0.49104477513365447,harvested quantity,Gg N,corrected (e)
16249,ES43,Fodder crops,2009,0.4917703763145278,harvested quantity,Gg N,corrected (e)
16250,ES43,Fodder crops,2010,0.43108211985033534,harvested quantity,Gg N,corrected (e)
16251,ES43,Fodder crops,2011,0.5350595422244405,harvested quantity,Gg N,corrected (e)
16252,ES43,Fodder crops,2012,0.5898104004426892,harvested quantity,Gg N,corrected (e)
16253,ES43,Fodder crops,2013,0.5085030084118449,harvested quantity,Gg N,corrected (e)
16254,ES43,Fodder crops,2014,0.5312361259922203,harvested quantity,Gg N,corrected (e)
16255,ES43,Fodder crops,2015,0.5867491768500245,harvested quantity,Gg N,corrected (e)
16256,ES43,Fodder crops,2016,0.5757011166335847,harvested quantity,Gg N,corrected (e)
16257,ES43,Fodder crops,2017,0.6088533736373664,harvested quantity,Gg N,corrected (e)
16258,ES43,Fodder crops,2018,0.5914940282439491,harvested quantity,Gg N,corrected (e)
16259,ES43,Fodder crops,2019,0.6793262843614801,harvested quantity,Gg N,corrected (e)
16260,ES43,Forage legumes,1990,1.821162856081563,harvested quantity,Gg N,corrected (e)
16261,ES43,Forage legumes,1991,1.8556261085231147,harvested quantity,Gg N,corrected (e)
16262,ES43,Forage legumes,1992,1.7648273415708993,harvested quantity,Gg N,corrected (e)
16263,ES43,Forage legumes,1993,1.8549289993990832,harvested quantity,Gg N,corrected (e)
16264,ES43,Forage legumes,1994,1.7363226449502438,harvested quantity,Gg N,corrected (e)
16265,ES43,Forage legumes,1995,1.5800411242120467,harvested quantity,Gg N,corrected (e)
16266,ES43,Forage legumes,1996,1.507091525658428,harvested quantity,Gg N,corrected (e)
16267,ES43,Forage legumes,1997,1.5277423585756484,harvested quantity,Gg N,corrected (e)
16268,ES43,Forage legumes,1998,1.7101200869121638,harvested quantity,Gg N,corrected (e)
16269,ES43,Forage legumes,1999,1.7243178226236524,harvested quantity,Gg N,corrected (e)
16270,ES43,Forage legumes,2000,1.8043900050253243,harvested quantity,Gg N,corrected (e)
16271,ES43,Forage legumes,2001,1.7343580260869993,harvested quantity,Gg N,corrected (e)
16272,ES43,Forage legumes,2002,1.717633757547412,harvested quantity,Gg N,corrected (e)
16273,ES43,Forage legumes,2003,1.8023814605892543,harvested quantity,Gg N,corrected (e)
16274,ES43,Forage legumes,2004,1.79444840694358,harvested quantity,Gg N,corrected (e)
16275,ES43,Forage legumes,2005,1.7427396867143559,harvested quantity,Gg N,corrected (e)
16276,ES43,Forage legumes,2006,1.81331417636243,harvested quantity,Gg N,corrected (e)
16277,ES43,Forage legumes,2007,1.7920457805896863,harvested quantity,Gg N,corrected (e)
16278,ES43,Forage legumes,2008,1.5572695757628172,harvested quantity,Gg N,corrected (e)
16279,ES43,Forage legumes,2009,1.787384818452016,harvested quantity,Gg N,corrected (e)
16280,ES43,Forage legumes,2010,1.8701112917963116,harvested quantity,Gg N,corrected (e)
16281,ES43,Forage legumes,2011,1.9535883814401207,harvested quantity,Gg N,corrected (e)
16282,ES43,Forage legumes,2012,1.970943212228724,harvested quantity,Gg N,corrected (e)
16283,ES43,Forage legumes,2013,1.9883731757294185,harvested quantity,Gg N,corrected (e)
16284,ES43,Forage legumes,2014,2.005878271942204,harvested quantity,Gg N,corrected (e)
16285,ES43,Forage legumes,2015,2.023458500867081,harvested quantity,Gg N,corrected (e)
16286,ES43,Forage legumes,2016,2.129550857005572,harvested quantity,Gg N,corrected (e)
16287,ES43,Forage legumes,2017,2.111729026722759,harvested quantity,Gg N,corrected (e)
16288,ES43,Forage legumes,2018,2.1262843349631346,harvested quantity,Gg N,corrected (e)
16289,ES43,Forage legumes,2019,2.1455358494867727,harvested quantity,Gg N,corrected (e)
16290,ES43,Grain maize,1990,6.7928175860804005,harvested quantity,Gg N,filled (b)
16291,ES43,Grain maize,1991,7.567049593705941,harvested quantity,Gg N,filled (b)
16292,ES43,Grain maize,1992,6.651604213091827,harvested quantity,Gg N,filled (b)
16293,ES43,Grain maize,1993,8.010899890204966,harvested quantity,Gg N,filled (b)
16294,ES43,Grain maize,1994,6.9874738926942035,harvested quantity,Gg N,filled (b)
16295,ES43,Grain maize,1995,5.30482456417026,harvested quantity,Gg N,filled (b)
16296,ES43,Grain maize,1996,8.73600231616396,harvested quantity,Gg N,filled (b)
16297,ES43,Grain maize,1997,8.844641045016937,harvested quantity,Gg N,filled (b)
16298,ES43,Grain maize,1998,8.347075666870309,harvested quantity,Gg N,filled (b)
16299,ES43,Grain maize,1999,6.7529833855009755,harvested quantity,Gg N,filled (b)
16300,ES43,Grain maize,2000,9.462021868169238,harvested quantity,Gg N,filled (a)
16301,ES43,Grain maize,2001,11.808919972201092,harvested quantity,Gg N,filled (a)
16302,ES43,Grain maize,2002,10.48981200846639,harvested quantity,Gg N,filled (a)
16303,ES43,Grain maize,2003,10.322938332550988,harvested quantity,Gg N,filled (a)
16304,ES43,Grain maize,2004,11.45146897322321,harvested quantity,Gg N,filled (a)
16305,ES43,Grain maize,2005,9.764954478708853,harvested quantity,Gg N,filled (a)
16306,ES43,Grain maize,2006,7.954232873143822,harvested quantity,Gg N,filled (a)
16307,ES43,Grain maize,2007,8.559149948337167,harvested quantity,Gg N,filled (a)
16308,ES43,Grain maize,2008,8.812067863396452,harvested quantity,Gg N,filled (a)
16309,ES43,Grain maize,2009,8.292009844989636,harvested quantity,Gg N,filled (a)
16310,ES43,Grain maize,2010,6.271216,harvested quantity,Gg N,unprocessed
16311,ES43,Grain maize,2011,10.053431999999999,harvested quantity,Gg N,unprocessed
16312,ES43,Grain maize,2012,10.77072,harvested quantity,Gg N,unprocessed
16313,ES43,Grain maize,2013,12.058311999999999,harvested quantity,Gg N,unprocessed
16314,ES43,Grain maize,2014,11.84612,harvested quantity,Gg N,unprocessed
16315,ES43,Grain maize,2015,10.85204,harvested quantity,Gg N,unprocessed
16316,ES43,Grain maize,2016,9.01436,harvested quantity,Gg N,unprocessed
16317,ES43,Grain maize,2017,9.228983999999999,harvested quantity,Gg N,unprocessed
16318,ES43,Grain maize,2018,9.63832,harvested quantity,Gg N,unprocessed
16319,ES43,Grain maize,2019,9.994152,harvested quantity,Gg N,unprocessed
16320,ES43,Grapes,1990,1.2564206411158105,harvested quantity,Gg N,filled (a)
16321,ES43,Grapes,1991,1.008622149568857,harvested quantity,Gg N,filled (a)
16322,ES43,Grapes,1992,1.1090185778874966,harvested quantity,Gg N,filled (a)
16323,ES43,Grapes,1993,0.8864501959122097,harvested quantity,Gg N,filled (a)
16324,ES43,Grapes,1994,0.6316066814617834,harvested quantity,Gg N,filled (a)
