region,year,symbol,value,label,unit,confidence
ITI,1999,Q,142.74418604651163,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ITI,2000,Q,98.58410132890366,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2001,Q,98.37804318936877,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2002,Q,98.17165614617939,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2003,Q,97.9605,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2004,Q,97.75164617940199,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2005,Q,97.52124916943522,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2006,Q,97.31239534883721,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2007,Q,97.09400332225913,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2008,Q,96.85489036544851,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2009,Q,96.60755481727574,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2010,Q,96.39014950166113,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2011,Q,96.19987873754152,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2012,Q,96.01503488372093,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2013,Q,95.77049501661129,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2014,Q,95.55687209302324,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2015,Q,95.33732890365448,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2016,Q,95.12518604651163,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2017,Q,94.92718604651164,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2018,Q,94.70073588039867,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
ITI,2019,Q,94.48250830564783,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
LT,1990,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LT,1991,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LT,1992,Q,88.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LT,1993,Q,43.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LT,1994,Q,43.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LT,1995,Q,40.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LT,1996,Q,79.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LT,1997,Q,81.1,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LT,1998,Q,83.4,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LT,1999,Q,94.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LT,2000,Q,98.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2001,Q,102.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2002,Q,115.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2003,Q,116.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2004,Q,117.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2005,Q,119.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2006,Q,122.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2007,Q,127.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2008,Q,118.3,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2009,Q,134.4,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2010,Q,143.2,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2011,Q,147.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2012,Q,150.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2013,Q,155.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2014,Q,162.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2015,Q,166.611,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2016,Q,160.237,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2017,Q,167.149,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2018,Q,159.433,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LT,2019,Q,178.603,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,1990,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LU,1991,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LU,1992,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LU,1993,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LU,1994,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LU,1995,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LU,1996,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LU,1997,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LU,1998,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LU,1999,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LU,2000,Q,17.819,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2001,Q,15.2,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2002,Q,15.835,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2003,Q,12.905,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2004,Q,16.355,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2005,Q,14.23,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2006,Q,14.034,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2007,Q,13.311,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2008,Q,13.329,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2009,Q,13.384,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2010,Q,13.766,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2011,Q,14.446,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2012,Q,13.675,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2013,Q,13.366,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2014,Q,12.714,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2015,Q,13.007,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2016,Q,13.731,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2017,Q,13.575,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2018,Q,13.038,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LU,2019,Q,13.795,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,1990,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LV,1991,Q,,total quantity of synthetic N fertilizer applied,Gg N,
LV,1992,Q,63.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LV,1993,Q,40.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LV,1994,Q,40.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LV,1995,Q,12.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LV,1996,Q,14.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LV,1997,Q,19.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LV,1998,Q,31.5,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LV,1999,Q,33.6,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
LV,2000,Q,23.0,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2001,Q,31.6,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2002,Q,27.6,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2003,Q,37.5,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2004,Q,35.113,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2005,Q,40.891,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2006,Q,42.707,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2007,Q,46.077,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2008,Q,47.492,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2009,Q,51.877,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2010,Q,59.458,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2011,Q,59.803,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2012,Q,65.204,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2013,Q,69.696,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2014,Q,72.935,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2015,Q,75.82,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2016,Q,78.285,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2017,Q,77.441,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2018,Q,74.54,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
LV,2019,Q,80.718,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
ME,1990,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,1991,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,1992,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,1993,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,1994,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,1995,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,1996,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,1997,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,1998,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,1999,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,2000,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,2001,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,2002,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,2003,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,2004,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,2005,Q,,total quantity of synthetic N fertilizer applied,Gg N,
ME,2006,Q,1.738,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2007,Q,1.389,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2008,Q,1.319,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2009,Q,1.089,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2010,Q,1.36,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2011,Q,1.166,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2012,Q,1.27563,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2013,Q,1.41434,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2014,Q,1.32468,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2015,Q,1.28516,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2016,Q,1.32369,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2017,Q,1.04397,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2018,Q,1.25546,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
ME,2019,Q,1.46519,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,1990,Q,,total quantity of synthetic N fertilizer applied,Gg N,
MK,1991,Q,,total quantity of synthetic N fertilizer applied,Gg N,
MK,1992,Q,,total quantity of synthetic N fertilizer applied,Gg N,
MK,1993,Q,,total quantity of synthetic N fertilizer applied,Gg N,
MK,1994,Q,36.162,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,1995,Q,25.219,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,1996,Q,30.4,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,1997,Q,28.1,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,1998,Q,25.2,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,1999,Q,25.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2000,Q,19.2,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2001,Q,12.6,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2002,Q,8.969,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2003,Q,12.03,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2004,Q,15.03,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2005,Q,18.092,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2006,Q,17.074,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2007,Q,18.897,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2008,Q,15.677,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2009,Q,17.412,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2010,Q,19.444,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2011,Q,18.143,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2012,Q,16.738799999999998,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2013,Q,19.31411,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2014,Q,20.42862,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2015,Q,19.36184,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2016,Q,22.523970000000002,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2017,Q,20.99666,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2018,Q,17.914,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
MK,2019,Q,17.61911,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NL,1990,Q,392.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NL,1991,Q,391.759,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NL,1992,Q,389.872,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NL,1993,Q,371.555,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NL,1994,Q,395.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NL,1995,Q,390.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NL,1996,Q,390.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NL,1997,Q,375.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NL,1998,Q,350.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NL,1999,Q,345.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NL,2000,Q,322.052,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2001,Q,280.855,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2002,Q,274.795,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2003,Q,273.159,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2004,Q,283.095,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2005,Q,261.846,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2006,Q,270.371,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2007,Q,240.105,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2008,Q,220.712,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2009,Q,211.35,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2010,Q,205.211,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2011,Q,200.42,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2012,Q,199.52,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2013,Q,216.026,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2014,Q,213.2,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2015,Q,244.893,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2016,Q,229.825,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2017,Q,230.232,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2018,Q,212.318,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NL,2019,Q,214.752,total quantity of synthetic N fertilizer applied,Gg N,unprocessed
NO,1990,Q,110.79,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NO,1991,Q,110.933,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NO,1992,Q,109.299,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NO,1993,Q,106.8,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NO,1994,Q,110.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NO,1995,Q,112.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NO,1996,Q,112.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NO,1997,Q,112.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
NO,1998,Q,106.0,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
