,region,region name,year,value,label,unit,confidence
1171,ES53,Illes Balears,1991,8.839107023616394,atmospheric deposition rate to cropland,kg N / ha,high
1172,ES53,Illes Balears,1992,8.295407073386285,atmospheric deposition rate to cropland,kg N / ha,high
1173,ES53,Illes Balears,1993,7.318607881757402,atmospheric deposition rate to cropland,kg N / ha,high
1174,ES53,Illes Balears,1994,6.872819998828876,atmospheric deposition rate to cropland,kg N / ha,high
1175,ES53,Illes Balears,1995,7.915955607761393,atmospheric deposition rate to cropland,kg N / ha,high
1176,ES53,Illes Balears,1996,8.54604924793021,atmospheric deposition rate to cropland,kg N / ha,high
1177,ES53,Illes Balears,1997,7.612417745469522,atmospheric deposition rate to cropland,kg N / ha,high
1178,ES53,Illes Balears,1998,7.353046840128624,atmospheric deposition rate to cropland,kg N / ha,high
1179,ES53,Illes Balears,1999,7.645841695085848,atmospheric deposition rate to cropland,kg N / ha,high
1180,ES53,Illes Balears,2000,7.108744417303485,atmospheric deposition rate to cropland,kg N / ha,high
1181,ES53,Illes Balears,2001,7.3094767836690275,atmospheric deposition rate to cropland,kg N / ha,high
1182,ES53,Illes Balears,2002,8.432890551870065,atmospheric deposition rate to cropland,kg N / ha,high
1183,ES53,Illes Balears,2003,7.118227678726859,atmospheric deposition rate to cropland,kg N / ha,high
1184,ES53,Illes Balears,2004,8.497307806646154,atmospheric deposition rate to cropland,kg N / ha,high
1185,ES53,Illes Balears,2005,6.960532332973101,atmospheric deposition rate to cropland,kg N / ha,high
1186,ES53,Illes Balears,2006,7.067135570554297,atmospheric deposition rate to cropland,kg N / ha,high
1187,ES53,Illes Balears,2007,7.687487475105273,atmospheric deposition rate to cropland,kg N / ha,high
1188,ES53,Illes Balears,2008,7.15677270957026,atmospheric deposition rate to cropland,kg N / ha,high
1189,ES53,Illes Balears,2009,6.199770451960369,atmospheric deposition rate to cropland,kg N / ha,high
1190,ES53,Illes Balears,2010,6.355950169624825,atmospheric deposition rate to cropland,kg N / ha,high
1191,ES53,Illes Balears,2011,6.029395613956242,atmospheric deposition rate to cropland,kg N / ha,high
1192,ES53,Illes Balears,2012,5.558457297091711,atmospheric deposition rate to cropland,kg N / ha,high
1193,ES53,Illes Balears,2013,6.113564579272279,atmospheric deposition rate to cropland,kg N / ha,high
1194,ES53,Illes Balears,2014,5.931761731660235,atmospheric deposition rate to cropland,kg N / ha,high
1195,ES53,Illes Balears,2015,5.611466476954363,atmospheric deposition rate to cropland,kg N / ha,high
1196,ES53,Illes Balears,2016,5.5369707009458065,atmospheric deposition rate to cropland,kg N / ha,high
1197,ES53,Illes Balears,2017,4.801059851280204,atmospheric deposition rate to cropland,kg N / ha,high
1198,ES53,Illes Balears,2018,6.158836019683847,atmospheric deposition rate to cropland,kg N / ha,high
1199,ES53,Illes Balears,2019,5.214916966952188,atmospheric deposition rate to cropland,kg N / ha,high
1200,ES61,Andalucía,1990,6.768865394469983,atmospheric deposition rate to cropland,kg N / ha,high
1201,ES61,Andalucía,1991,6.802393540640074,atmospheric deposition rate to cropland,kg N / ha,high
1202,ES61,Andalucía,1992,6.779817674292493,atmospheric deposition rate to cropland,kg N / ha,high
1203,ES61,Andalucía,1993,6.344235296639486,atmospheric deposition rate to cropland,kg N / ha,high
1204,ES61,Andalucía,1994,5.926480680570843,atmospheric deposition rate to cropland,kg N / ha,high
1205,ES61,Andalucía,1995,6.17601081329183,atmospheric deposition rate to cropland,kg N / ha,high
1206,ES61,Andalucía,1996,7.263252688155178,atmospheric deposition rate to cropland,kg N / ha,high
1207,ES61,Andalucía,1997,7.446466925661213,atmospheric deposition rate to cropland,kg N / ha,high
1208,ES61,Andalucía,1998,7.1353648042415285,atmospheric deposition rate to cropland,kg N / ha,high
1209,ES61,Andalucía,1999,6.3442775368612665,atmospheric deposition rate to cropland,kg N / ha,high
1210,ES61,Andalucía,2000,6.896872746535115,atmospheric deposition rate to cropland,kg N / ha,high
1211,ES61,Andalucía,2001,7.184617263586523,atmospheric deposition rate to cropland,kg N / ha,high
1212,ES61,Andalucía,2002,7.140071204182191,atmospheric deposition rate to cropland,kg N / ha,high
1213,ES61,Andalucía,2003,7.24356262978682,atmospheric deposition rate to cropland,kg N / ha,high
1214,ES61,Andalucía,2004,7.603281968759453,atmospheric deposition rate to cropland,kg N / ha,high
1215,ES61,Andalucía,2005,5.661488695376125,atmospheric deposition rate to cropland,kg N / ha,high
1216,ES61,Andalucía,2006,7.334056470496283,atmospheric deposition rate to cropland,kg N / ha,high
1217,ES61,Andalucía,2007,7.674574712840326,atmospheric deposition rate to cropland,kg N / ha,high
1218,ES61,Andalucía,2008,6.066186717871582,atmospheric deposition rate to cropland,kg N / ha,high
1219,ES61,Andalucía,2009,5.645803489514034,atmospheric deposition rate to cropland,kg N / ha,high
1220,ES61,Andalucía,2010,6.416134619097153,atmospheric deposition rate to cropland,kg N / ha,high
1221,ES61,Andalucía,2011,6.1860605019858035,atmospheric deposition rate to cropland,kg N / ha,high
1222,ES61,Andalucía,2012,4.876993797905715,atmospheric deposition rate to cropland,kg N / ha,high
1223,ES61,Andalucía,2013,5.588962603400181,atmospheric deposition rate to cropland,kg N / ha,high
1224,ES61,Andalucía,2014,5.073589119106698,atmospheric deposition rate to cropland,kg N / ha,high
1225,ES61,Andalucía,2015,5.827260761156889,atmospheric deposition rate to cropland,kg N / ha,high
1226,ES61,Andalucía,2016,5.416671620786264,atmospheric deposition rate to cropland,kg N / ha,high
1227,ES61,Andalucía,2017,5.321595846494457,atmospheric deposition rate to cropland,kg N / ha,high
1228,ES61,Andalucía,2018,6.491199930911623,atmospheric deposition rate to cropland,kg N / ha,high
1229,ES61,Andalucía,2019,4.820847082348486,atmospheric deposition rate to cropland,kg N / ha,high
1230,ES62,Región de Murcia,1990,8.633205147428002,atmospheric deposition rate to cropland,kg N / ha,high
1231,ES62,Región de Murcia,1991,7.553688232217741,atmospheric deposition rate to cropland,kg N / ha,high
1232,ES62,Región de Murcia,1992,7.926696825219535,atmospheric deposition rate to cropland,kg N / ha,high
1233,ES62,Región de Murcia,1993,7.112425810442843,atmospheric deposition rate to cropland,kg N / ha,high
1234,ES62,Región de Murcia,1994,6.8534585689430445,atmospheric deposition rate to cropland,kg N / ha,high
1235,ES62,Región de Murcia,1995,7.334057326710207,atmospheric deposition rate to cropland,kg N / ha,high
1236,ES62,Región de Murcia,1996,8.083065811133311,atmospheric deposition rate to cropland,kg N / ha,high
1237,ES62,Región de Murcia,1997,8.7873734007636,atmospheric deposition rate to cropland,kg N / ha,high
1238,ES62,Región de Murcia,1998,7.9607170571712365,atmospheric deposition rate to cropland,kg N / ha,high
1239,ES62,Región de Murcia,1999,7.436296025989532,atmospheric deposition rate to cropland,kg N / ha,high
1240,ES62,Región de Murcia,2000,8.071935979567794,atmospheric deposition rate to cropland,kg N / ha,high
1241,ES62,Región de Murcia,2001,8.684786755688826,atmospheric deposition rate to cropland,kg N / ha,high
1242,ES62,Región de Murcia,2002,9.018541918109133,atmospheric deposition rate to cropland,kg N / ha,high
1243,ES62,Región de Murcia,2003,9.053938213666333,atmospheric deposition rate to cropland,kg N / ha,high
1244,ES62,Región de Murcia,2004,10.088852774140095,atmospheric deposition rate to cropland,kg N / ha,high
1245,ES62,Región de Murcia,2005,7.608775485261094,atmospheric deposition rate to cropland,kg N / ha,high
1246,ES62,Región de Murcia,2006,8.6268176034077,atmospheric deposition rate to cropland,kg N / ha,high
1247,ES62,Región de Murcia,2007,8.841950081798725,atmospheric deposition rate to cropland,kg N / ha,high
1248,ES62,Región de Murcia,2008,8.09535094079723,atmospheric deposition rate to cropland,kg N / ha,high
1249,ES62,Región de Murcia,2009,7.348043585792709,atmospheric deposition rate to cropland,kg N / ha,high
1250,ES62,Región de Murcia,2010,7.529122740395836,atmospheric deposition rate to cropland,kg N / ha,high
1251,ES62,Región de Murcia,2011,7.169736866089346,atmospheric deposition rate to cropland,kg N / ha,high
1252,ES62,Región de Murcia,2012,5.917846750731193,atmospheric deposition rate to cropland,kg N / ha,high
1253,ES62,Región de Murcia,2013,6.969698862141893,atmospheric deposition rate to cropland,kg N / ha,high
1254,ES62,Región de Murcia,2014,6.247450219532677,atmospheric deposition rate to cropland,kg N / ha,high
1255,ES62,Región de Murcia,2015,7.682548163243232,atmospheric deposition rate to cropland,kg N / ha,high
1256,ES62,Región de Murcia,2016,7.025491985381048,atmospheric deposition rate to cropland,kg N / ha,high
1257,ES62,Región de Murcia,2017,6.871714727503052,atmospheric deposition rate to cropland,kg N / ha,high
1258,ES62,Región de Murcia,2018,6.806471313130645,atmospheric deposition rate to cropland,kg N / ha,high
1259,ES62,Región de Murcia,2019,5.9367755514918406,atmospheric deposition rate to cropland,kg N / ha,high
1260,FI,Finland,1990,7.295684753756541,atmospheric deposition rate to cropland,kg N / ha,high
1261,FI,Finland,1991,7.445160295197639,atmospheric deposition rate to cropland,kg N / ha,high
1262,FI,Finland,1992,7.477329716248798,atmospheric deposition rate to cropland,kg N / ha,high
1263,FI,Finland,1993,6.44242713676718,atmospheric deposition rate to cropland,kg N / ha,high
1264,FI,Finland,1994,6.413912036177253,atmospheric deposition rate to cropland,kg N / ha,high
1265,FI,Finland,1995,6.791416303518673,atmospheric deposition rate to cropland,kg N / ha,high
1266,FI,Finland,1996,6.552659202180127,atmospheric deposition rate to cropland,kg N / ha,high
1267,FI,Finland,1997,5.3672215089460416,atmospheric deposition rate to cropland,kg N / ha,high
1268,FI,Finland,1998,6.57101820925426,atmospheric deposition rate to cropland,kg N / ha,high
1269,FI,Finland,1999,6.555827278063008,atmospheric deposition rate to cropland,kg N / ha,high
1270,FI,Finland,2000,6.7947546312167955,atmospheric deposition rate to cropland,kg N / ha,high
1271,FI,Finland,2001,6.007761467573882,atmospheric deposition rate to cropland,kg N / ha,high
1272,FI,Finland,2002,5.382159333722643,atmospheric deposition rate to cropland,kg N / ha,high
1273,FI,Finland,2003,5.788353179937592,atmospheric deposition rate to cropland,kg N / ha,high
1274,FI,Finland,2004,5.812495682219013,atmospheric deposition rate to cropland,kg N / ha,high
1275,FI,Finland,2005,5.967295661786356,atmospheric deposition rate to cropland,kg N / ha,high
1276,FI,Finland,2006,5.698073034254939,atmospheric deposition rate to cropland,kg N / ha,high
1277,FI,Finland,2007,5.468495604483203,atmospheric deposition rate to cropland,kg N / ha,high
1278,FI,Finland,2008,5.801869112227995,atmospheric deposition rate to cropland,kg N / ha,high
1279,FI,Finland,2009,4.600834845769828,atmospheric deposition rate to cropland,kg N / ha,high
1280,FI,Finland,2010,5.575150150369905,atmospheric deposition rate to cropland,kg N / ha,high
1281,FI,Finland,2011,5.2166127256135395,atmospheric deposition rate to cropland,kg N / ha,high
1282,FI,Finland,2012,5.263141788737016,atmospheric deposition rate to cropland,kg N / ha,high
1283,FI,Finland,2013,4.995922795411643,atmospheric deposition rate to cropland,kg N / ha,high
1284,FI,Finland,2014,4.831249471802929,atmospheric deposition rate to cropland,kg N / ha,high
1285,FI,Finland,2015,4.862308001136484,atmospheric deposition rate to cropland,kg N / ha,high
1286,FI,Finland,2016,4.464139412709474,atmospheric deposition rate to cropland,kg N / ha,high
1287,FI,Finland,2017,4.194331626129599,atmospheric deposition rate to cropland,kg N / ha,high
1288,FI,Finland,2018,4.388224734637562,atmospheric deposition rate to cropland,kg N / ha,high
1289,FI,Finland,2019,4.380658161367313,atmospheric deposition rate to cropland,kg N / ha,high
1290,FR10,Ile-de-France,1990,17.448402812206734,atmospheric deposition rate to cropland,kg N / ha,high
1291,FR10,Ile-de-France,1991,17.95985024180163,atmospheric deposition rate to cropland,kg N / ha,high
1292,FR10,Ile-de-France,1992,19.229998644475753,atmospheric deposition rate to cropland,kg N / ha,high
1293,FR10,Ile-de-France,1993,19.13153316288131,atmospheric deposition rate to cropland,kg N / ha,high
1294,FR10,Ile-de-France,1994,18.458595368258486,atmospheric deposition rate to cropland,kg N / ha,high
1295,FR10,Ile-de-France,1995,19.8933914760718,atmospheric deposition rate to cropland,kg N / ha,high
1296,FR10,Ile-de-France,1996,17.01482708475512,atmospheric deposition rate to cropland,kg N / ha,high
1297,FR10,Ile-de-France,1997,16.851649530318078,atmospheric deposition rate to cropland,kg N / ha,high
1298,FR10,Ile-de-France,1998,16.320555822558944,atmospheric deposition rate to cropland,kg N / ha,high
1299,FR10,Ile-de-France,1999,18.178250234226393,atmospheric deposition rate to cropland,kg N / ha,high
1300,FR10,Ile-de-France,2000,17.827638351407803,atmospheric deposition rate to cropland,kg N / ha,high
1301,FR10,Ile-de-France,2001,18.211406883066584,atmospheric deposition rate to cropland,kg N / ha,high
1302,FR10,Ile-de-France,2002,16.956128158254035,atmospheric deposition rate to cropland,kg N / ha,high
1303,FR10,Ile-de-France,2003,15.266465721879342,atmospheric deposition rate to cropland,kg N / ha,high
1304,FR10,Ile-de-France,2004,15.992237443309188,atmospheric deposition rate to cropland,kg N / ha,high
1305,FR10,Ile-de-France,2005,16.4453475096726,atmospheric deposition rate to cropland,kg N / ha,high
1306,FR10,Ile-de-France,2006,15.789634039078187,atmospheric deposition rate to cropland,kg N / ha,high
1307,FR10,Ile-de-France,2007,16.237564913229832,atmospheric deposition rate to cropland,kg N / ha,high
1308,FR10,Ile-de-France,2008,14.311633173516947,atmospheric deposition rate to cropland,kg N / ha,high
1309,FR10,Ile-de-France,2009,13.679458995053038,atmospheric deposition rate to cropland,kg N / ha,high
1310,FR10,Ile-de-France,2010,14.355602018064587,atmospheric deposition rate to cropland,kg N / ha,high
1311,FR10,Ile-de-France,2011,12.905103942787376,atmospheric deposition rate to cropland,kg N / ha,high
1312,FR10,Ile-de-France,2012,13.855108628229774,atmospheric deposition rate to cropland,kg N / ha,high
1313,FR10,Ile-de-France,2013,15.01645303187976,atmospheric deposition rate to cropland,kg N / ha,high
1314,FR10,Ile-de-France,2014,13.59946513007855,atmospheric deposition rate to cropland,kg N / ha,high
1315,FR10,Ile-de-France,2015,12.4951592719415,atmospheric deposition rate to cropland,kg N / ha,high
1316,FR10,Ile-de-France,2016,13.77327337312497,atmospheric deposition rate to cropland,kg N / ha,high
1317,FR10,Ile-de-France,2017,11.858253008257725,atmospheric deposition rate to cropland,kg N / ha,high
1318,FR10,Ile-de-France,2018,13.05842241930315,atmospheric deposition rate to cropland,kg N / ha,high
1319,FR10,Ile-de-France,2019,10.99456382534745,atmospheric deposition rate to cropland,kg N / ha,high
1320,FRB0,Centre - Val de Loire,1990,15.355429531904752,atmospheric deposition rate to cropland,kg N / ha,high
1321,FRB0,Centre - Val de Loire,1991,15.586838838822691,atmospheric deposition rate to cropland,kg N / ha,high
1322,FRB0,Centre - Val de Loire,1992,16.208917293032965,atmospheric deposition rate to cropland,kg N / ha,high
1323,FRB0,Centre - Val de Loire,1993,15.963002774655752,atmospheric deposition rate to cropland,kg N / ha,high
1324,FRB0,Centre - Val de Loire,1994,16.077926431986395,atmospheric deposition rate to cropland,kg N / ha,high
1325,FRB0,Centre - Val de Loire,1995,15.811363729721814,atmospheric deposition rate to cropland,kg N / ha,high
1326,FRB0,Centre - Val de Loire,1996,14.419351018957405,atmospheric deposition rate to cropland,kg N / ha,high
1327,FRB0,Centre - Val de Loire,1997,13.915550668335378,atmospheric deposition rate to cropland,kg N / ha,high
1328,FRB0,Centre - Val de Loire,1998,13.879472460892607,atmospheric deposition rate to cropland,kg N / ha,high
1329,FRB0,Centre - Val de Loire,1999,15.75639411456466,atmospheric deposition rate to cropland,kg N / ha,high
1330,FRB0,Centre - Val de Loire,2000,14.946047695950547,atmospheric deposition rate to cropland,kg N / ha,high
