,region,region name,year,symbol,label,unit,value
4299,IE06,Eastern and Midland Ireland,2009,urb_typ,urban typology,no unit,
4300,IE06,Eastern and Midland Ireland,2010,typ,metabolic typology,no unit,MXG
4301,IE06,Eastern and Midland Ireland,2010,urb_typ,urban typology,no unit,
4302,IE06,Eastern and Midland Ireland,2011,typ,metabolic typology,no unit,MXG
4303,IE06,Eastern and Midland Ireland,2011,urb_typ,urban typology,no unit,
4304,IE06,Eastern and Midland Ireland,2012,typ,metabolic typology,no unit,MXG
4305,IE06,Eastern and Midland Ireland,2012,urb_typ,urban typology,no unit,
4306,IE06,Eastern and Midland Ireland,2013,typ,metabolic typology,no unit,MXG
4307,IE06,Eastern and Midland Ireland,2013,urb_typ,urban typology,no unit,
4308,IE06,Eastern and Midland Ireland,2014,typ,metabolic typology,no unit,MXG
4309,IE06,Eastern and Midland Ireland,2014,urb_typ,urban typology,no unit,
4310,IE06,Eastern and Midland Ireland,2015,typ,metabolic typology,no unit,MXG
4311,IE06,Eastern and Midland Ireland,2015,urb_typ,urban typology,no unit,
4312,IE06,Eastern and Midland Ireland,2016,typ,metabolic typology,no unit,MXG
4313,IE06,Eastern and Midland Ireland,2016,urb_typ,urban typology,no unit,
4314,IE06,Eastern and Midland Ireland,2017,typ,metabolic typology,no unit,MXG
4315,IE06,Eastern and Midland Ireland,2017,urb_typ,urban typology,no unit,
4316,IE06,Eastern and Midland Ireland,2018,typ,metabolic typology,no unit,MXG
4317,IE06,Eastern and Midland Ireland,2018,urb_typ,urban typology,no unit,
4318,IE06,Eastern and Midland Ireland,2019,typ,metabolic typology,no unit,MXG
4319,IE06,Eastern and Midland Ireland,2019,urb_typ,urban typology,no unit,
4320,ITC,Nord-Ovest Italia,1990,typ,metabolic typology,no unit,MXF
4321,ITC,Nord-Ovest Italia,1990,urb_typ,urban typology,no unit,
4322,ITC,Nord-Ovest Italia,1991,typ,metabolic typology,no unit,LVK
4323,ITC,Nord-Ovest Italia,1991,urb_typ,urban typology,no unit,
4324,ITC,Nord-Ovest Italia,1992,typ,metabolic typology,no unit,MXF
4325,ITC,Nord-Ovest Italia,1992,urb_typ,urban typology,no unit,
4326,ITC,Nord-Ovest Italia,1993,typ,metabolic typology,no unit,LVK
4327,ITC,Nord-Ovest Italia,1993,urb_typ,urban typology,no unit,
4328,ITC,Nord-Ovest Italia,1994,typ,metabolic typology,no unit,LVK
4329,ITC,Nord-Ovest Italia,1994,urb_typ,urban typology,no unit,
4330,ITC,Nord-Ovest Italia,1995,typ,metabolic typology,no unit,LVK
4331,ITC,Nord-Ovest Italia,1995,urb_typ,urban typology,no unit,
4332,ITC,Nord-Ovest Italia,1996,typ,metabolic typology,no unit,LVK
4333,ITC,Nord-Ovest Italia,1996,urb_typ,urban typology,no unit,
4334,ITC,Nord-Ovest Italia,1997,typ,metabolic typology,no unit,LVK
4335,ITC,Nord-Ovest Italia,1997,urb_typ,urban typology,no unit,
4336,ITC,Nord-Ovest Italia,1998,typ,metabolic typology,no unit,LVK
4337,ITC,Nord-Ovest Italia,1998,urb_typ,urban typology,no unit,
4338,ITC,Nord-Ovest Italia,1999,typ,metabolic typology,no unit,LVK
4339,ITC,Nord-Ovest Italia,1999,urb_typ,urban typology,no unit,
4340,ITC,Nord-Ovest Italia,2000,typ,metabolic typology,no unit,MXF
4341,ITC,Nord-Ovest Italia,2000,urb_typ,urban typology,no unit,
4342,ITC,Nord-Ovest Italia,2001,typ,metabolic typology,no unit,LVK
4343,ITC,Nord-Ovest Italia,2001,urb_typ,urban typology,no unit,
4344,ITC,Nord-Ovest Italia,2002,typ,metabolic typology,no unit,LVK
4345,ITC,Nord-Ovest Italia,2002,urb_typ,urban typology,no unit,
4346,ITC,Nord-Ovest Italia,2003,typ,metabolic typology,no unit,LVK
4347,ITC,Nord-Ovest Italia,2003,urb_typ,urban typology,no unit,
4348,ITC,Nord-Ovest Italia,2004,typ,metabolic typology,no unit,LVK
4349,ITC,Nord-Ovest Italia,2004,urb_typ,urban typology,no unit,
4350,ITC,Nord-Ovest Italia,2005,typ,metabolic typology,no unit,LVK
4351,ITC,Nord-Ovest Italia,2005,urb_typ,urban typology,no unit,
4352,ITC,Nord-Ovest Italia,2006,typ,metabolic typology,no unit,LVK
4353,ITC,Nord-Ovest Italia,2006,urb_typ,urban typology,no unit,
4354,ITC,Nord-Ovest Italia,2007,typ,metabolic typology,no unit,LVK
4355,ITC,Nord-Ovest Italia,2007,urb_typ,urban typology,no unit,
4356,ITC,Nord-Ovest Italia,2008,typ,metabolic typology,no unit,LVK
4357,ITC,Nord-Ovest Italia,2008,urb_typ,urban typology,no unit,
4358,ITC,Nord-Ovest Italia,2009,typ,metabolic typology,no unit,LVK
4359,ITC,Nord-Ovest Italia,2009,urb_typ,urban typology,no unit,
4360,ITC,Nord-Ovest Italia,2010,typ,metabolic typology,no unit,LVK
4361,ITC,Nord-Ovest Italia,2010,urb_typ,urban typology,no unit,
4362,ITC,Nord-Ovest Italia,2011,typ,metabolic typology,no unit,LVK
4363,ITC,Nord-Ovest Italia,2011,urb_typ,urban typology,no unit,
4364,ITC,Nord-Ovest Italia,2012,typ,metabolic typology,no unit,LVK
4365,ITC,Nord-Ovest Italia,2012,urb_typ,urban typology,no unit,
4366,ITC,Nord-Ovest Italia,2013,typ,metabolic typology,no unit,LVK
4367,ITC,Nord-Ovest Italia,2013,urb_typ,urban typology,no unit,
4368,ITC,Nord-Ovest Italia,2014,typ,metabolic typology,no unit,LVK
4369,ITC,Nord-Ovest Italia,2014,urb_typ,urban typology,no unit,
4370,ITC,Nord-Ovest Italia,2015,typ,metabolic typology,no unit,LVK
4371,ITC,Nord-Ovest Italia,2015,urb_typ,urban typology,no unit,
4372,ITC,Nord-Ovest Italia,2016,typ,metabolic typology,no unit,LVK
4373,ITC,Nord-Ovest Italia,2016,urb_typ,urban typology,no unit,
4374,ITC,Nord-Ovest Italia,2017,typ,metabolic typology,no unit,LVK
4375,ITC,Nord-Ovest Italia,2017,urb_typ,urban typology,no unit,
4376,ITC,Nord-Ovest Italia,2018,typ,metabolic typology,no unit,LVK
4377,ITC,Nord-Ovest Italia,2018,urb_typ,urban typology,no unit,
4378,ITC,Nord-Ovest Italia,2019,typ,metabolic typology,no unit,LVK
4379,ITC,Nord-Ovest Italia,2019,urb_typ,urban typology,no unit,
4380,ITF,Sud Italia,1990,typ,metabolic typology,no unit,DSG
4381,ITF,Sud Italia,1990,urb_typ,urban typology,no unit,
4382,ITF,Sud Italia,1991,typ,metabolic typology,no unit,DSG
4383,ITF,Sud Italia,1991,urb_typ,urban typology,no unit,
4384,ITF,Sud Italia,1992,typ,metabolic typology,no unit,DSG
4385,ITF,Sud Italia,1992,urb_typ,urban typology,no unit,
4386,ITF,Sud Italia,1993,typ,metabolic typology,no unit,DSG
4387,ITF,Sud Italia,1993,urb_typ,urban typology,no unit,
4388,ITF,Sud Italia,1994,typ,metabolic typology,no unit,DSG
4389,ITF,Sud Italia,1994,urb_typ,urban typology,no unit,
4390,ITF,Sud Italia,1995,typ,metabolic typology,no unit,DSG
4391,ITF,Sud Italia,1995,urb_typ,urban typology,no unit,
4392,ITF,Sud Italia,1996,typ,metabolic typology,no unit,DSG
4393,ITF,Sud Italia,1996,urb_typ,urban typology,no unit,
4394,ITF,Sud Italia,1997,typ,metabolic typology,no unit,DSG
4395,ITF,Sud Italia,1997,urb_typ,urban typology,no unit,
4396,ITF,Sud Italia,1998,typ,metabolic typology,no unit,DSG
4397,ITF,Sud Italia,1998,urb_typ,urban typology,no unit,
4398,ITF,Sud Italia,1999,typ,metabolic typology,no unit,DSG
4399,ITF,Sud Italia,1999,urb_typ,urban typology,no unit,
4400,ITF,Sud Italia,2000,typ,metabolic typology,no unit,DSG
4401,ITF,Sud Italia,2000,urb_typ,urban typology,no unit,
4402,ITF,Sud Italia,2001,typ,metabolic typology,no unit,DSG
4403,ITF,Sud Italia,2001,urb_typ,urban typology,no unit,
4404,ITF,Sud Italia,2002,typ,metabolic typology,no unit,DSG
4405,ITF,Sud Italia,2002,urb_typ,urban typology,no unit,
4406,ITF,Sud Italia,2003,typ,metabolic typology,no unit,DSG
4407,ITF,Sud Italia,2003,urb_typ,urban typology,no unit,
4408,ITF,Sud Italia,2004,typ,metabolic typology,no unit,DSG
4409,ITF,Sud Italia,2004,urb_typ,urban typology,no unit,
4410,ITF,Sud Italia,2005,typ,metabolic typology,no unit,DSG
4411,ITF,Sud Italia,2005,urb_typ,urban typology,no unit,
4412,ITF,Sud Italia,2006,typ,metabolic typology,no unit,DSG
4413,ITF,Sud Italia,2006,urb_typ,urban typology,no unit,
4414,ITF,Sud Italia,2007,typ,metabolic typology,no unit,DSG
4415,ITF,Sud Italia,2007,urb_typ,urban typology,no unit,
4416,ITF,Sud Italia,2008,typ,metabolic typology,no unit,DSG
4417,ITF,Sud Italia,2008,urb_typ,urban typology,no unit,
4418,ITF,Sud Italia,2009,typ,metabolic typology,no unit,DSG
4419,ITF,Sud Italia,2009,urb_typ,urban typology,no unit,
4420,ITF,Sud Italia,2010,typ,metabolic typology,no unit,DSG
4421,ITF,Sud Italia,2010,urb_typ,urban typology,no unit,
4422,ITF,Sud Italia,2011,typ,metabolic typology,no unit,DSG
4423,ITF,Sud Italia,2011,urb_typ,urban typology,no unit,
4424,ITF,Sud Italia,2012,typ,metabolic typology,no unit,MXF
4425,ITF,Sud Italia,2012,urb_typ,urban typology,no unit,
4426,ITF,Sud Italia,2013,typ,metabolic typology,no unit,MXF
4427,ITF,Sud Italia,2013,urb_typ,urban typology,no unit,
4428,ITF,Sud Italia,2014,typ,metabolic typology,no unit,MXF
4429,ITF,Sud Italia,2014,urb_typ,urban typology,no unit,
4430,ITF,Sud Italia,2015,typ,metabolic typology,no unit,MXF
4431,ITF,Sud Italia,2015,urb_typ,urban typology,no unit,
4432,ITF,Sud Italia,2016,typ,metabolic typology,no unit,MXF
4433,ITF,Sud Italia,2016,urb_typ,urban typology,no unit,
4434,ITF,Sud Italia,2017,typ,metabolic typology,no unit,MXF
4435,ITF,Sud Italia,2017,urb_typ,urban typology,no unit,
4436,ITF,Sud Italia,2018,typ,metabolic typology,no unit,DSG
4437,ITF,Sud Italia,2018,urb_typ,urban typology,no unit,
4438,ITF,Sud Italia,2019,typ,metabolic typology,no unit,DSG
4439,ITF,Sud Italia,2019,urb_typ,urban typology,no unit,
4440,ITG,Isole Italia,1990,typ,metabolic typology,no unit,MXF
4441,ITG,Isole Italia,1990,urb_typ,urban typology,no unit,
4442,ITG,Isole Italia,1991,typ,metabolic typology,no unit,MXF
4443,ITG,Isole Italia,1991,urb_typ,urban typology,no unit,
4444,ITG,Isole Italia,1992,typ,metabolic typology,no unit,MXF
4445,ITG,Isole Italia,1992,urb_typ,urban typology,no unit,
4446,ITG,Isole Italia,1993,typ,metabolic typology,no unit,MXF
4447,ITG,Isole Italia,1993,urb_typ,urban typology,no unit,
4448,ITG,Isole Italia,1994,typ,metabolic typology,no unit,MXF
4449,ITG,Isole Italia,1994,urb_typ,urban typology,no unit,
4450,ITG,Isole Italia,1995,typ,metabolic typology,no unit,MXF
4451,ITG,Isole Italia,1995,urb_typ,urban typology,no unit,
4452,ITG,Isole Italia,1996,typ,metabolic typology,no unit,MXF
4453,ITG,Isole Italia,1996,urb_typ,urban typology,no unit,
4454,ITG,Isole Italia,1997,typ,metabolic typology,no unit,DSG
4455,ITG,Isole Italia,1997,urb_typ,urban typology,no unit,
4456,ITG,Isole Italia,1998,typ,metabolic typology,no unit,DSG
4457,ITG,Isole Italia,1998,urb_typ,urban typology,no unit,
4458,ITG,Isole Italia,1999,typ,metabolic typology,no unit,DSG
4459,ITG,Isole Italia,1999,urb_typ,urban typology,no unit,
4460,ITG,Isole Italia,2000,typ,metabolic typology,no unit,MXF
4461,ITG,Isole Italia,2000,urb_typ,urban typology,no unit,
4462,ITG,Isole Italia,2001,typ,metabolic typology,no unit,MXF
4463,ITG,Isole Italia,2001,urb_typ,urban typology,no unit,
4464,ITG,Isole Italia,2002,typ,metabolic typology,no unit,MXF
4465,ITG,Isole Italia,2002,urb_typ,urban typology,no unit,
4466,ITG,Isole Italia,2003,typ,metabolic typology,no unit,MXF
4467,ITG,Isole Italia,2003,urb_typ,urban typology,no unit,
4468,ITG,Isole Italia,2004,typ,metabolic typology,no unit,MXF
4469,ITG,Isole Italia,2004,urb_typ,urban typology,no unit,
4470,ITG,Isole Italia,2005,typ,metabolic typology,no unit,MXF
4471,ITG,Isole Italia,2005,urb_typ,urban typology,no unit,
4472,ITG,Isole Italia,2006,typ,metabolic typology,no unit,MXF
4473,ITG,Isole Italia,2006,urb_typ,urban typology,no unit,
4474,ITG,Isole Italia,2007,typ,metabolic typology,no unit,MXF
4475,ITG,Isole Italia,2007,urb_typ,urban typology,no unit,
4476,ITG,Isole Italia,2008,typ,metabolic typology,no unit,MXF
4477,ITG,Isole Italia,2008,urb_typ,urban typology,no unit,
4478,ITG,Isole Italia,2009,typ,metabolic typology,no unit,MXF
4479,ITG,Isole Italia,2009,urb_typ,urban typology,no unit,
4480,ITG,Isole Italia,2010,typ,metabolic typology,no unit,MXF
4481,ITG,Isole Italia,2010,urb_typ,urban typology,no unit,
4482,ITG,Isole Italia,2011,typ,metabolic typology,no unit,MXF
4483,ITG,Isole Italia,2011,urb_typ,urban typology,no unit,
4484,ITG,Isole Italia,2012,typ,metabolic typology,no unit,MXF
4485,ITG,Isole Italia,2012,urb_typ,urban typology,no unit,
4486,ITG,Isole Italia,2013,typ,metabolic typology,no unit,MXF
4487,ITG,Isole Italia,2013,urb_typ,urban typology,no unit,
4488,ITG,Isole Italia,2014,typ,metabolic typology,no unit,MXF
4489,ITG,Isole Italia,2014,urb_typ,urban typology,no unit,
4490,ITG,Isole Italia,2015,typ,metabolic typology,no unit,MXF
4491,ITG,Isole Italia,2015,urb_typ,urban typology,no unit,
4492,ITG,Isole Italia,2016,typ,metabolic typology,no unit,MXF
4493,ITG,Isole Italia,2016,urb_typ,urban typology,no unit,
4494,ITG,Isole Italia,2017,typ,metabolic typology,no unit,MXF
4495,ITG,Isole Italia,2017,urb_typ,urban typology,no unit,
4496,ITG,Isole Italia,2018,typ,metabolic typology,no unit,MXF
4497,ITG,Isole Italia,2018,urb_typ,urban typology,no unit,
4498,ITG,Isole Italia,2019,typ,metabolic typology,no unit,MXF
4499,ITG,Isole Italia,2019,urb_typ,urban typology,no unit,
4500,ITH,Nord-Est Italia,1990,typ,metabolic typology,no unit,DSG
4501,ITH,Nord-Est Italia,1990,urb_typ,urban typology,no unit,
4502,ITH,Nord-Est Italia,1991,typ,metabolic typology,no unit,DSG
4503,ITH,Nord-Est Italia,1991,urb_typ,urban typology,no unit,
4504,ITH,Nord-Est Italia,1992,typ,metabolic typology,no unit,DSG
4505,ITH,Nord-Est Italia,1992,urb_typ,urban typology,no unit,
4506,ITH,Nord-Est Italia,1993,typ,metabolic typology,no unit,DSG
4507,ITH,Nord-Est Italia,1993,urb_typ,urban typology,no unit,
4508,ITH,Nord-Est Italia,1994,typ,metabolic typology,no unit,DSG
4509,ITH,Nord-Est Italia,1994,urb_typ,urban typology,no unit,
4510,ITH,Nord-Est Italia,1995,typ,metabolic typology,no unit,DSG
4511,ITH,Nord-Est Italia,1995,urb_typ,urban typology,no unit,
4512,ITH,Nord-Est Italia,1996,typ,metabolic typology,no unit,DSG
4513,ITH,Nord-Est Italia,1996,urb_typ,urban typology,no unit,
4514,ITH,Nord-Est Italia,1997,typ,metabolic typology,no unit,DSG
4515,ITH,Nord-Est Italia,1997,urb_typ,urban typology,no unit,
4516,ITH,Nord-Est Italia,1998,typ,metabolic typology,no unit,DSG
4517,ITH,Nord-Est Italia,1998,urb_typ,urban typology,no unit,
4518,ITH,Nord-Est Italia,1999,typ,metabolic typology,no unit,DSG
4519,ITH,Nord-Est Italia,1999,urb_typ,urban typology,no unit,
4520,ITH,Nord-Est Italia,2000,typ,metabolic typology,no unit,DSG
4521,ITH,Nord-Est Italia,2000,urb_typ,urban typology,no unit,
4522,ITH,Nord-Est Italia,2001,typ,metabolic typology,no unit,DSG
4523,ITH,Nord-Est Italia,2001,urb_typ,urban typology,no unit,
4524,ITH,Nord-Est Italia,2002,typ,metabolic typology,no unit,DSG
4525,ITH,Nord-Est Italia,2002,urb_typ,urban typology,no unit,
4526,ITH,Nord-Est Italia,2003,typ,metabolic typology,no unit,DSG
4527,ITH,Nord-Est Italia,2003,urb_typ,urban typology,no unit,
4528,ITH,Nord-Est Italia,2004,typ,metabolic typology,no unit,DSG
4529,ITH,Nord-Est Italia,2004,urb_typ,urban typology,no unit,
4530,ITH,Nord-Est Italia,2005,typ,metabolic typology,no unit,DSG
4531,ITH,Nord-Est Italia,2005,urb_typ,urban typology,no unit,
4532,ITH,Nord-Est Italia,2006,typ,metabolic typology,no unit,DSG
4533,ITH,Nord-Est Italia,2006,urb_typ,urban typology,no unit,
4534,ITH,Nord-Est Italia,2007,typ,metabolic typology,no unit,DSG
4535,ITH,Nord-Est Italia,2007,urb_typ,urban typology,no unit,
4536,ITH,Nord-Est Italia,2008,typ,metabolic typology,no unit,DSG
4537,ITH,Nord-Est Italia,2008,urb_typ,urban typology,no unit,
4538,ITH,Nord-Est Italia,2009,typ,metabolic typology,no unit,DSG
4539,ITH,Nord-Est Italia,2009,urb_typ,urban typology,no unit,
4540,ITH,Nord-Est Italia,2010,typ,metabolic typology,no unit,DSG
4541,ITH,Nord-Est Italia,2010,urb_typ,urban typology,no unit,
4542,ITH,Nord-Est Italia,2011,typ,metabolic typology,no unit,DSG
4543,ITH,Nord-Est Italia,2011,urb_typ,urban typology,no unit,
4544,ITH,Nord-Est Italia,2012,typ,metabolic typology,no unit,DSG
4545,ITH,Nord-Est Italia,2012,urb_typ,urban typology,no unit,
4546,ITH,Nord-Est Italia,2013,typ,metabolic typology,no unit,DSG
4547,ITH,Nord-Est Italia,2013,urb_typ,urban typology,no unit,
4548,ITH,Nord-Est Italia,2014,typ,metabolic typology,no unit,DSG
4549,ITH,Nord-Est Italia,2014,urb_typ,urban typology,no unit,
4550,ITH,Nord-Est Italia,2015,typ,metabolic typology,no unit,DSG
4551,ITH,Nord-Est Italia,2015,urb_typ,urban typology,no unit,
4552,ITH,Nord-Est Italia,2016,typ,metabolic typology,no unit,DSG
4553,ITH,Nord-Est Italia,2016,urb_typ,urban typology,no unit,
4554,ITH,Nord-Est Italia,2017,typ,metabolic typology,no unit,DSG
4555,ITH,Nord-Est Italia,2017,urb_typ,urban typology,no unit,
4556,ITH,Nord-Est Italia,2018,typ,metabolic typology,no unit,DSG
4557,ITH,Nord-Est Italia,2018,urb_typ,urban typology,no unit,
4558,ITH,Nord-Est Italia,2019,typ,metabolic typology,no unit,DSG
4559,ITH,Nord-Est Italia,2019,urb_typ,urban typology,no unit,
4560,ITI,Centro Italia,1990,typ,metabolic typology,no unit,SCS
4561,ITI,Centro Italia,1990,urb_typ,urban typology,no unit,
4562,ITI,Centro Italia,1991,typ,metabolic typology,no unit,SCS
4563,ITI,Centro Italia,1991,urb_typ,urban typology,no unit,
4564,ITI,Centro Italia,1992,typ,metabolic typology,no unit,SCS
4565,ITI,Centro Italia,1992,urb_typ,urban typology,no unit,
4566,ITI,Centro Italia,1993,typ,metabolic typology,no unit,SCS
4567,ITI,Centro Italia,1993,urb_typ,urban typology,no unit,
4568,ITI,Centro Italia,1994,typ,metabolic typology,no unit,SCS
4569,ITI,Centro Italia,1994,urb_typ,urban typology,no unit,
4570,ITI,Centro Italia,1995,typ,metabolic typology,no unit,SCS
4571,ITI,Centro Italia,1995,urb_typ,urban typology,no unit,
4572,ITI,Centro Italia,1996,typ,metabolic typology,no unit,SCS
4573,ITI,Centro Italia,1996,urb_typ,urban typology,no unit,
4574,ITI,Centro Italia,1997,typ,metabolic typology,no unit,SCS
4575,ITI,Centro Italia,1997,urb_typ,urban typology,no unit,
4576,ITI,Centro Italia,1998,typ,metabolic typology,no unit,SCS
4577,ITI,Centro Italia,1998,urb_typ,urban typology,no unit,
4578,ITI,Centro Italia,1999,typ,metabolic typology,no unit,SCS
4579,ITI,Centro Italia,1999,urb_typ,urban typology,no unit,
4580,ITI,Centro Italia,2000,typ,metabolic typology,no unit,SCS
4581,ITI,Centro Italia,2000,urb_typ,urban typology,no unit,
4582,ITI,Centro Italia,2001,typ,metabolic typology,no unit,DSG
4583,ITI,Centro Italia,2001,urb_typ,urban typology,no unit,
4584,ITI,Centro Italia,2002,typ,metabolic typology,no unit,SCS
4585,ITI,Centro Italia,2002,urb_typ,urban typology,no unit,
4586,ITI,Centro Italia,2003,typ,metabolic typology,no unit,DSG
4587,ITI,Centro Italia,2003,urb_typ,urban typology,no unit,
4588,ITI,Centro Italia,2004,typ,metabolic typology,no unit,SCS
4589,ITI,Centro Italia,2004,urb_typ,urban typology,no unit,
4590,ITI,Centro Italia,2005,typ,metabolic typology,no unit,SCS
4591,ITI,Centro Italia,2005,urb_typ,urban typology,no unit,
4592,ITI,Centro Italia,2006,typ,metabolic typology,no unit,DSG
4593,ITI,Centro Italia,2006,urb_typ,urban typology,no unit,
4594,ITI,Centro Italia,2007,typ,metabolic typology,no unit,DSG
4595,ITI,Centro Italia,2007,urb_typ,urban typology,no unit,
4596,ITI,Centro Italia,2008,typ,metabolic typology,no unit,SCS
4597,ITI,Centro Italia,2008,urb_typ,urban typology,no unit,
4598,ITI,Centro Italia,2009,typ,metabolic typology,no unit,DSG
4599,ITI,Centro Italia,2009,urb_typ,urban typology,no unit,
4600,ITI,Centro Italia,2010,typ,metabolic typology,no unit,DSG
4601,ITI,Centro Italia,2010,urb_typ,urban typology,no unit,
4602,ITI,Centro Italia,2011,typ,metabolic typology,no unit,DSG
4603,ITI,Centro Italia,2011,urb_typ,urban typology,no unit,
4604,ITI,Centro Italia,2012,typ,metabolic typology,no unit,DSG
4605,ITI,Centro Italia,2012,urb_typ,urban typology,no unit,
4606,ITI,Centro Italia,2013,typ,metabolic typology,no unit,DSG
4607,ITI,Centro Italia,2013,urb_typ,urban typology,no unit,
4608,ITI,Centro Italia,2014,typ,metabolic typology,no unit,SCS
4609,ITI,Centro Italia,2014,urb_typ,urban typology,no unit,
4610,ITI,Centro Italia,2015,typ,metabolic typology,no unit,SCS
4611,ITI,Centro Italia,2015,urb_typ,urban typology,no unit,
4612,ITI,Centro Italia,2016,typ,metabolic typology,no unit,SCS
4613,ITI,Centro Italia,2016,urb_typ,urban typology,no unit,
4614,ITI,Centro Italia,2017,typ,metabolic typology,no unit,SCS
4615,ITI,Centro Italia,2017,urb_typ,urban typology,no unit,
4616,ITI,Centro Italia,2018,typ,metabolic typology,no unit,SCS
4617,ITI,Centro Italia,2018,urb_typ,urban typology,no unit,
4618,ITI,Centro Italia,2019,typ,metabolic typology,no unit,SCS
4619,ITI,Centro Italia,2019,urb_typ,urban typology,no unit,
4620,LT,Lithuania,1990,typ,metabolic typology,no unit,MXF
4621,LT,Lithuania,1990,urb_typ,urban typology,no unit,
