,region,region name,year,symbol,label,unit,value
63209,PL7,Centralny,2013,H_total,total crop production,Gg N,75.25796375338652
63210,PL7,Centralny,2013,C_total,total cereal production,Gg N,46.693500259490456
63211,PL7,Centralny,2013,PG_H,permanent grassland production,Gg N,22.30526350953696
63212,PL7,Centralny,2013,F_ingestion,effective fodder ingestion,Gg N,16.158646786384534
63213,PL7,Centralny,2013,total_N_input,soil N input from manure,%,20.58463868404601
63214,PL7,Centralny,2013,NS,soil N surplus,kgN/ha,46.114147629434605
63215,PL7,Centralny,2013,NUE,NUE arable,no unit,0.5227644581774165
63216,PL7,Centralny,2014,H_ingestion,total human ingestion,Gg N,22.22795447197479
63217,PL7,Centralny,2014,H_ingestion_cereals,total human ingestion of cereal,Gg N,10.1301354
63218,PL7,Centralny,2014,E_total,total animal excretion,Gg N,50.283349615982566
63219,PL7,Centralny,2014,A_non_edible,non-edible animal production,Gg N,6.654908037140246
63220,PL7,Centralny,2014,Eggs,egg production,Gg N,0.18696470276585198
63221,PL7,Centralny,2014,Milk,cows milk production,Gg N,5.7187
63222,PL7,Centralny,2014,Meat_bovine,bovine meat production,Gg N,0.9571873867128189
63223,PL7,Centralny,2014,Meat_sheep,sheep meat production,Gg N,
63224,PL7,Centralny,2014,Meat_goats,goats meat production,Gg N,
63225,PL7,Centralny,2014,Meat_pigs,pigs meat production,Gg N,6.605730486896099
63226,PL7,Centralny,2014,Meat_poultry,poultry meat production,Gg N,0.6840762466398702
63227,PL7,Centralny,2014,Agri_total,total agricultural production,Gg N,96.60634778184382
63228,PL7,Centralny,2014,M_ingestion,monogastric ingestion,Gg N,25.955507476563614
63229,PL7,Centralny,2014,R_ingestion,ruminant ingestion,Gg N,45.13540899957383
63230,PL7,Centralny,2014,total_A_ingestion,total animal ingestion,Gg N,71.09091647613745
63231,PL7,Centralny,2014,L_density,livestock density,LU/haUAA,0.46125512228492804
63232,PL7,Centralny,2014,F_import,net import feed,Gg N,0.0
63233,PL7,Centralny,2014,H_total,total crop production,Gg N,82.45368895882919
63234,PL7,Centralny,2014,C_total,total cereal production,Gg N,48.9611472
63235,PL7,Centralny,2014,PG_H,permanent grassland production,Gg N,21.70693142537596
63236,PL7,Centralny,2014,F_ingestion,effective fodder ingestion,Gg N,19.185250829144262
63237,PL7,Centralny,2014,total_N_input,soil N input from manure,%,21.81608277041239
63238,PL7,Centralny,2014,NS,soil N surplus,kgN/ha,38.08435404812302
63239,PL7,Centralny,2014,NUE,NUE arable,no unit,0.6058979011451877
63240,PL7,Centralny,2015,H_ingestion,total human ingestion,Gg N,22.144378260832774
63241,PL7,Centralny,2015,H_ingestion_cereals,total human ingestion of cereal,Gg N,10.0920465
63242,PL7,Centralny,2015,E_total,total animal excretion,Gg N,50.53898339248607
63243,PL7,Centralny,2015,A_non_edible,non-edible animal production,Gg N,6.947890008718747
63244,PL7,Centralny,2015,Eggs,egg production,Gg N,0.1909499516673965
63245,PL7,Centralny,2015,Milk,cows milk production,Gg N,5.353
63246,PL7,Centralny,2015,Meat_bovine,bovine meat production,Gg N,1.0925333955692456
63247,PL7,Centralny,2015,Meat_sheep,sheep meat production,Gg N,
63248,PL7,Centralny,2015,Meat_goats,goats meat production,Gg N,
63249,PL7,Centralny,2015,Meat_pigs,pigs meat production,Gg N,6.635517311546099
63250,PL7,Centralny,2015,Meat_poultry,poultry meat production,Gg N,0.762560388813368
63251,PL7,Centralny,2015,Agri_total,total agricultural production,Gg N,87.35611869453238
63252,PL7,Centralny,2015,M_ingestion,monogastric ingestion,Gg N,26.451221535290347
63253,PL7,Centralny,2015,R_ingestion,ruminant ingestion,Gg N,45.070212913510574
63254,PL7,Centralny,2015,total_A_ingestion,total animal ingestion,Gg N,71.52143444880093
63255,PL7,Centralny,2015,L_density,livestock density,LU/haUAA,0.4526543709326944
63256,PL7,Centralny,2015,F_import,net import feed,Gg N,3.166452419041253
63257,PL7,Centralny,2015,H_total,total crop production,Gg N,73.32155764693627
63258,PL7,Centralny,2015,C_total,total cereal production,Gg N,42.0072112
63259,PL7,Centralny,2015,PG_H,permanent grassland production,Gg N,21.519082980348667
63260,PL7,Centralny,2015,F_ingestion,effective fodder ingestion,Gg N,19.966757599411007
63261,PL7,Centralny,2015,total_N_input,soil N input from manure,%,22.87676409330591
63262,PL7,Centralny,2015,NS,soil N surplus,kgN/ha,41.10928069320571
63263,PL7,Centralny,2015,NUE,NUE arable,no unit,0.5611068430600624
63264,PL7,Centralny,2016,H_ingestion,total human ingestion,Gg N,22.046328619208026
63265,PL7,Centralny,2016,H_ingestion_cereals,total human ingestion of cereal,Gg N,10.0473615
63266,PL7,Centralny,2016,E_total,total animal excretion,Gg N,50.904413831102914
63267,PL7,Centralny,2016,A_non_edible,non-edible animal production,Gg N,7.268477870075577
63268,PL7,Centralny,2016,Eggs,egg production,Gg N,0.1932416173390186
63269,PL7,Centralny,2016,Milk,cows milk production,Gg N,5.4007
63270,PL7,Centralny,2016,Meat_bovine,bovine meat production,Gg N,1.1631638320675863
63271,PL7,Centralny,2016,Meat_sheep,sheep meat production,Gg N,
63272,PL7,Centralny,2016,Meat_goats,goats meat production,Gg N,
63273,PL7,Centralny,2016,Meat_pigs,pigs meat production,Gg N,6.782102530909419
63274,PL7,Centralny,2016,Meat_poultry,poultry meat production,Gg N,0.86013280868043
63275,PL7,Centralny,2016,Agri_total,total agricultural production,Gg N,91.10258536810527
63276,PL7,Centralny,2016,M_ingestion,monogastric ingestion,Gg N,27.297501338800217
63277,PL7,Centralny,2016,R_ingestion,ruminant ingestion,Gg N,45.27473115137473
63278,PL7,Centralny,2016,total_A_ingestion,total animal ingestion,Gg N,72.57223249017494
63279,PL7,Centralny,2016,L_density,livestock density,LU/haUAA,0.4674012715785325
63280,PL7,Centralny,2016,F_import,net import feed,Gg N,2.725763416611997
63281,PL7,Centralny,2016,H_total,total crop production,Gg N,76.70324457910881
63282,PL7,Centralny,2016,C_total,total cereal production,Gg N,43.180216
63283,PL7,Centralny,2016,PG_H,permanent grassland production,Gg N,22.08958566524636
63284,PL7,Centralny,2016,F_ingestion,effective fodder ingestion,Gg N,19.64770965831658
63285,PL7,Centralny,2016,total_N_input,soil N input from manure,%,22.640877901149555
63286,PL7,Centralny,2016,NS,soil N surplus,kgN/ha,41.378725484382905
63287,PL7,Centralny,2016,NUE,NUE arable,no unit,0.5763707777076404
63288,PL7,Centralny,2017,H_ingestion,total human ingestion,Gg N,21.97460130735601
63289,PL7,Centralny,2017,H_ingestion_cereals,total human ingestion of cereal,Gg N,10.0146726
63290,PL7,Centralny,2017,E_total,total animal excretion,Gg N,51.05181618980499
63291,PL7,Centralny,2017,A_non_edible,non-edible animal production,Gg N,7.442193163290404
63292,PL7,Centralny,2017,Eggs,egg production,Gg N,0.19495389064524413
63293,PL7,Centralny,2017,Milk,cows milk production,Gg N,6.9165
63294,PL7,Centralny,2017,Meat_bovine,bovine meat production,Gg N,1.2901817014164307
63295,PL7,Centralny,2017,Meat_sheep,sheep meat production,Gg N,
63296,PL7,Centralny,2017,Meat_goats,goats meat production,Gg N,
63297,PL7,Centralny,2017,Meat_pigs,pigs meat production,Gg N,6.7527010194655785
63298,PL7,Centralny,2017,Meat_poultry,poultry meat production,Gg N,0.888643885354627
63299,PL7,Centralny,2017,Agri_total,total agricultural production,Gg N,100.5382298166533
63300,PL7,Centralny,2017,M_ingestion,monogastric ingestion,Gg N,27.464445455642995
63301,PL7,Centralny,2017,R_ingestion,ruminant ingestion,Gg N,47.07254439433427
63302,PL7,Centralny,2017,total_A_ingestion,total animal ingestion,Gg N,74.53698984997727
63303,PL7,Centralny,2017,L_density,livestock density,LU/haUAA,0.444898717169251
63304,PL7,Centralny,2017,F_import,net import feed,Gg N,0.0
63305,PL7,Centralny,2017,H_total,total crop production,Gg N,84.49524931977142
63306,PL7,Centralny,2017,C_total,total cereal production,Gg N,50.7522864
63307,PL7,Centralny,2017,PG_H,permanent grassland production,Gg N,22.061756265983064
63308,PL7,Centralny,2017,F_ingestion,effective fodder ingestion,Gg N,19.496675609055668
63309,PL7,Centralny,2017,total_N_input,soil N input from manure,%,20.31399702322837
63310,PL7,Centralny,2017,NS,soil N surplus,kgN/ha,44.37863735233287
63311,PL7,Centralny,2017,NUE,NUE arable,no unit,0.5696119527184871
63312,PL7,Centralny,2018,H_ingestion,total human ingestion,Gg N,21.88766593326528
63313,PL7,Centralny,2018,H_ingestion_cereals,total human ingestion of cereal,Gg N,9.9750528
63314,PL7,Centralny,2018,E_total,total animal excretion,Gg N,50.5010927618191
63315,PL7,Centralny,2018,A_non_edible,non-edible animal production,Gg N,7.760900646035602
63316,PL7,Centralny,2018,Eggs,egg production,Gg N,0.19495389064524413
63317,PL7,Centralny,2018,Milk,cows milk production,Gg N,6.9059
63318,PL7,Centralny,2018,Meat_bovine,bovine meat production,Gg N,1.3070411107527964
63319,PL7,Centralny,2018,Meat_sheep,sheep meat production,Gg N,
63320,PL7,Centralny,2018,Meat_goats,goats meat production,Gg N,
63321,PL7,Centralny,2018,Meat_pigs,pigs meat production,Gg N,7.033711568504768
63322,PL7,Centralny,2018,Meat_poultry,poultry meat production,Gg N,0.9650842091576776
63323,PL7,Centralny,2018,Agri_total,total agricultural production,Gg N,88.72739005568727
63324,PL7,Centralny,2018,M_ingestion,monogastric ingestion,Gg N,27.426807447622636
63325,PL7,Centralny,2018,R_ingestion,ruminant ingestion,Gg N,47.24187673929255
63326,PL7,Centralny,2018,total_A_ingestion,total animal ingestion,Gg N,74.66868418691519
63327,PL7,Centralny,2018,L_density,livestock density,LU/haUAA,0.45674117374599854
63328,PL7,Centralny,2018,F_import,net import feed,Gg N,8.239001401763964
63329,PL7,Centralny,2018,H_total,total crop production,Gg N,72.32069927662678
63330,PL7,Centralny,2018,C_total,total cereal production,Gg N,41.5170704
63331,PL7,Centralny,2018,PG_H,permanent grassland production,Gg N,21.915651919850724
63332,PL7,Centralny,2018,F_ingestion,effective fodder ingestion,Gg N,17.959539665300497
63333,PL7,Centralny,2018,total_N_input,soil N input from manure,%,22.13110523528409
63334,PL7,Centralny,2018,NS,soil N surplus,kgN/ha,46.206398667030015
63335,PL7,Centralny,2018,NUE,NUE arable,no unit,0.5351947272400307
63336,PL7,Centralny,2019,H_ingestion,total human ingestion,Gg N,21.798479268309453
63337,PL7,Centralny,2019,H_ingestion_cereals,total human ingestion of cereal,Gg N,9.934407
63338,PL7,Centralny,2019,E_total,total animal excretion,Gg N,52.148972059851175
63339,PL7,Centralny,2019,A_non_edible,non-edible animal production,Gg N,7.7035626182401336
63340,PL7,Centralny,2019,Eggs,egg production,Gg N,0.19495389064524413
63341,PL7,Centralny,2019,Milk,cows milk production,Gg N,7.1656
63342,PL7,Centralny,2019,Meat_bovine,bovine meat production,Gg N,1.308323907516851
63343,PL7,Centralny,2019,Meat_sheep,sheep meat production,Gg N,
63344,PL7,Centralny,2019,Meat_goats,goats meat production,Gg N,
63345,PL7,Centralny,2019,Meat_pigs,pigs meat production,Gg N,6.911879996041193
63346,PL7,Centralny,2019,Meat_poultry,poultry meat production,Gg N,0.9834027370753587
63347,PL7,Centralny,2019,Agri_total,total agricultural production,Gg N,87.8542883741359
63348,PL7,Centralny,2019,M_ingestion,monogastric ingestion,Gg N,27.85857032219598
63349,PL7,Centralny,2019,R_ingestion,ruminant ingestion,Gg N,48.558124887173975
63350,PL7,Centralny,2019,total_A_ingestion,total animal ingestion,Gg N,76.41669520936996
63351,PL7,Centralny,2019,L_density,livestock density,LU/haUAA,0.4707746446256525
63352,PL7,Centralny,2019,F_import,net import feed,Gg N,10.301299917555266
63353,PL7,Centralny,2019,H_total,total crop production,Gg N,71.29012784285726
63354,PL7,Centralny,2019,C_total,total cereal production,Gg N,41.0617024
63355,PL7,Centralny,2019,PG_H,permanent grassland production,Gg N,21.915651919850724
63356,PL7,Centralny,2019,F_ingestion,effective fodder ingestion,Gg N,18.039651471963975
63357,PL7,Centralny,2019,total_N_input,soil N input from manure,%,24.66706330762662
63358,PL7,Centralny,2019,NS,soil N surplus,kgN/ha,38.08820958439333
63359,PL7,Centralny,2019,NUE,NUE arable,no unit,0.5704693404834736
63360,PL8,Wshodni,1990,H_ingestion,total human ingestion,Gg N,31.89371776559087
63361,PL8,Wshodni,1990,H_ingestion_cereals,total human ingestion of cereal,Gg N,14.535196200000001
63362,PL8,Wshodni,1990,E_total,total animal excretion,Gg N,99.25606613498373
63363,PL8,Wshodni,1990,A_non_edible,non-edible animal production,Gg N,5.885977259664159
63364,PL8,Wshodni,1990,Eggs,egg production,Gg N,0.16527378729957126
63365,PL8,Wshodni,1990,Milk,cows milk production,Gg N,15.6138
63366,PL8,Wshodni,1990,Meat_bovine,bovine meat production,Gg N,1.5735819610560147
63367,PL8,Wshodni,1990,Meat_sheep,sheep meat production,Gg N,
63368,PL8,Wshodni,1990,Meat_goats,goats meat production,Gg N,
63369,PL8,Wshodni,1990,Meat_pigs,pigs meat production,Gg N,4.983838347777498
63370,PL8,Wshodni,1990,Meat_poultry,poultry meat production,Gg N,0.38890968451047886
63371,PL8,Wshodni,1990,Agri_total,total agricultural production,Gg N,216.15424110334925
63372,PL8,Wshodni,1990,M_ingestion,monogastric ingestion,Gg N,18.819579296999688
63373,PL8,Wshodni,1990,R_ingestion,ruminant ingestion,Gg N,109.04786787829175
63374,PL8,Wshodni,1990,total_A_ingestion,total animal ingestion,Gg N,127.86744717529145
63375,PL8,Wshodni,1990,L_density,livestock density,LU/haUAA,0.3060808916063513
63376,PL8,Wshodni,1990,F_import,net import feed,Gg N,0.0
63377,PL8,Wshodni,1990,H_total,total crop production,Gg N,193.42883732270568
63378,PL8,Wshodni,1990,C_total,total cereal production,Gg N,96.10687660084051
63379,PL8,Wshodni,1990,PG_H,permanent grassland production,Gg N,90.8460122006511
63380,PL8,Wshodni,1990,F_ingestion,effective fodder ingestion,Gg N,37.02143497464034
63381,PL8,Wshodni,1990,total_N_input,soil N input from manure,%,20.798702334941332
63382,PL8,Wshodni,1990,NS,soil N surplus,kgN/ha,13.097791276818834
63383,PL8,Wshodni,1990,NUE,NUE arable,no unit,0.7705829800522161
63384,PL8,Wshodni,1991,H_ingestion,total human ingestion,Gg N,31.89371776559087
63385,PL8,Wshodni,1991,H_ingestion_cereals,total human ingestion of cereal,Gg N,14.535196200000001
63386,PL8,Wshodni,1991,E_total,total animal excretion,Gg N,99.06251456407423
63387,PL8,Wshodni,1991,A_non_edible,non-edible animal production,Gg N,5.885977259664159
63388,PL8,Wshodni,1991,Eggs,egg production,Gg N,0.14158392490077712
63389,PL8,Wshodni,1991,Milk,cows milk production,Gg N,15.6138
63390,PL8,Wshodni,1991,Meat_bovine,bovine meat production,Gg N,1.5735819610560147
63391,PL8,Wshodni,1991,Meat_sheep,sheep meat production,Gg N,
63392,PL8,Wshodni,1991,Meat_goats,goats meat production,Gg N,
63393,PL8,Wshodni,1991,Meat_pigs,pigs meat production,Gg N,4.983838347777498
63394,PL8,Wshodni,1991,Meat_poultry,poultry meat production,Gg N,0.38890968451047886
63395,PL8,Wshodni,1991,Agri_total,total agricultural production,Gg N,201.39392767053727
63396,PL8,Wshodni,1991,M_ingestion,monogastric ingestion,Gg N,18.602337863691417
63397,PL8,Wshodni,1991,R_ingestion,ruminant ingestion,Gg N,109.04786787829175
63398,PL8,Wshodni,1991,total_A_ingestion,total animal ingestion,Gg N,127.65020574198317
63399,PL8,Wshodni,1991,L_density,livestock density,LU/haUAA,0.3108934099175785
63400,PL8,Wshodni,1991,F_import,net import feed,Gg N,0.0
63401,PL8,Wshodni,1991,H_total,total crop production,Gg N,178.6922137522925
63402,PL8,Wshodni,1991,C_total,total cereal production,Gg N,95.0748491958572
63403,PL8,Wshodni,1991,PG_H,permanent grassland production,Gg N,90.35374316902198
63404,PL8,Wshodni,1991,F_ingestion,effective fodder ingestion,Gg N,37.29646257296119
63405,PL8,Wshodni,1991,total_N_input,soil N input from manure,%,23.278883635327276
63406,PL8,Wshodni,1991,NS,soil N surplus,kgN/ha,9.912267641789349
63407,PL8,Wshodni,1991,NUE,NUE arable,no unit,0.7927072048171616
63408,PL8,Wshodni,1992,H_ingestion,total human ingestion,Gg N,31.89371776559087
63409,PL8,Wshodni,1992,H_ingestion_cereals,total human ingestion of cereal,Gg N,14.535196200000001
63410,PL8,Wshodni,1992,E_total,total animal excretion,Gg N,98.9821324232874
63411,PL8,Wshodni,1992,A_non_edible,non-edible animal production,Gg N,5.885977259664159
63412,PL8,Wshodni,1992,Eggs,egg production,Gg N,0.13304818676250466
63413,PL8,Wshodni,1992,Milk,cows milk production,Gg N,15.6138
63414,PL8,Wshodni,1992,Meat_bovine,bovine meat production,Gg N,1.5735819610560147
63415,PL8,Wshodni,1992,Meat_sheep,sheep meat production,Gg N,
63416,PL8,Wshodni,1992,Meat_goats,goats meat production,Gg N,
63417,PL8,Wshodni,1992,Meat_pigs,pigs meat production,Gg N,4.983838347777498
63418,PL8,Wshodni,1992,Meat_poultry,poultry meat production,Gg N,0.38890968451047886
63419,PL8,Wshodni,1992,Agri_total,total agricultural production,Gg N,167.1585503394612
63420,PL8,Wshodni,1992,M_ingestion,monogastric ingestion,Gg N,18.513419984766294
63421,PL8,Wshodni,1992,R_ingestion,ruminant ingestion,Gg N,109.04786787829175
63422,PL8,Wshodni,1992,total_A_ingestion,total animal ingestion,Gg N,127.56128786305806
63423,PL8,Wshodni,1992,L_density,livestock density,LU/haUAA,0.3183720815613796
63424,PL8,Wshodni,1992,F_import,net import feed,Gg N,0.0
63425,PL8,Wshodni,1992,H_total,total crop production,Gg N,144.4653721593547
63426,PL8,Wshodni,1992,C_total,total cereal production,Gg N,68.69173161104379
63427,PL8,Wshodni,1992,PG_H,permanent grassland production,Gg N,90.48799835946627
63428,PL8,Wshodni,1992,F_ingestion,effective fodder ingestion,Gg N,37.07328950359178
63429,PL8,Wshodni,1992,total_N_input,soil N input from manure,%,22.272934227702
63430,PL8,Wshodni,1992,NS,soil N surplus,kgN/ha,27.524962603389255
63431,PL8,Wshodni,1992,NUE,NUE arable,no unit,0.6088684275690891
63432,PL8,Wshodni,1993,H_ingestion,total human ingestion,Gg N,31.89371776559087
63433,PL8,Wshodni,1993,H_ingestion_cereals,total human ingestion of cereal,Gg N,14.535196200000001
63434,PL8,Wshodni,1993,E_total,total animal excretion,Gg N,98.96230695782415
63435,PL8,Wshodni,1993,A_non_edible,non-edible animal production,Gg N,5.885977259664159
63436,PL8,Wshodni,1993,Eggs,egg production,Gg N,0.12141846854449802
63437,PL8,Wshodni,1993,Milk,cows milk production,Gg N,15.6138
63438,PL8,Wshodni,1993,Meat_bovine,bovine meat production,Gg N,1.5735819610560147
63439,PL8,Wshodni,1993,Meat_sheep,sheep meat production,Gg N,
63440,PL8,Wshodni,1993,Meat_goats,goats meat production,Gg N,
63441,PL8,Wshodni,1993,Meat_pigs,pigs meat production,Gg N,4.983838347777498
63442,PL8,Wshodni,1993,Meat_poultry,poultry meat production,Gg N,0.38890968451047886
63443,PL8,Wshodni,1993,Agri_total,total agricultural production,Gg N,182.01671850615907
63444,PL8,Wshodni,1993,M_ingestion,monogastric ingestion,Gg N,18.48196480108504
63445,PL8,Wshodni,1993,R_ingestion,ruminant ingestion,Gg N,109.04786787829175
63446,PL8,Wshodni,1993,total_A_ingestion,total animal ingestion,Gg N,127.5298326793768
63447,PL8,Wshodni,1993,L_density,livestock density,LU/haUAA,0.3191968226041015
63448,PL8,Wshodni,1993,F_import,net import feed,Gg N,0.0
63449,PL8,Wshodni,1993,H_total,total crop production,Gg N,159.33517004427057
63450,PL8,Wshodni,1993,C_total,total cereal production,Gg N,80.17747250958612
63451,PL8,Wshodni,1993,PG_H,permanent grassland production,Gg N,90.55512595468842
63452,PL8,Wshodni,1993,F_ingestion,effective fodder ingestion,Gg N,36.974706724688374
63453,PL8,Wshodni,1993,total_N_input,soil N input from manure,%,21.970713461245527
63454,PL8,Wshodni,1993,NS,soil N surplus,kgN/ha,23.24769713317292
63455,PL8,Wshodni,1993,NUE,NUE arable,no unit,0.6577180495808719
63456,PL8,Wshodni,1994,H_ingestion,total human ingestion,Gg N,31.89371776559087
63457,PL8,Wshodni,1994,H_ingestion_cereals,total human ingestion of cereal,Gg N,14.535196200000001
63458,PL8,Wshodni,1994,E_total,total animal excretion,Gg N,98.94680882945026
63459,PL8,Wshodni,1994,A_non_edible,non-edible animal production,Gg N,5.885977259664159
63460,PL8,Wshodni,1994,Eggs,egg production,Gg N,0.12604006949577412
63461,PL8,Wshodni,1994,Milk,cows milk production,Gg N,15.6138
63462,PL8,Wshodni,1994,Meat_bovine,bovine meat production,Gg N,1.5735819610560147
63463,PL8,Wshodni,1994,Meat_sheep,sheep meat production,Gg N,
63464,PL8,Wshodni,1994,Meat_goats,goats meat production,Gg N,
63465,PL8,Wshodni,1994,Meat_pigs,pigs meat production,Gg N,4.983838347777498
63466,PL8,Wshodni,1994,Meat_poultry,poultry meat production,Gg N,0.38890968451047886
63467,PL8,Wshodni,1994,Agri_total,total agricultural production,Gg N,159.160857768989
63468,PL8,Wshodni,1994,M_ingestion,monogastric ingestion,Gg N,18.471088273662417
63469,PL8,Wshodni,1994,R_ingestion,ruminant ingestion,Gg N,109.04786787829175
63470,PL8,Wshodni,1994,total_A_ingestion,total animal ingestion,Gg N,127.51895615195419
63471,PL8,Wshodni,1994,L_density,livestock density,LU/haUAA,0.32604334274254715
63472,PL8,Wshodni,1994,F_import,net import feed,Gg N,0.0
63473,PL8,Wshodni,1994,H_total,total crop production,Gg N,136.47468770614924
63474,PL8,Wshodni,1994,C_total,total cereal production,Gg N,74.69676610545763
63475,PL8,Wshodni,1994,PG_H,permanent grassland production,Gg N,90.73413287528085
63476,PL8,Wshodni,1994,F_ingestion,effective fodder ingestion,Gg N,36.784823276673336
63477,PL8,Wshodni,1994,total_N_input,soil N input from manure,%,21.723308240530965
63478,PL8,Wshodni,1994,NS,soil N surplus,kgN/ha,34.647018721714694
63479,PL8,Wshodni,1994,NUE,NUE arable,no unit,0.5526013757579986
63480,PL8,Wshodni,1995,H_ingestion,total human ingestion,Gg N,31.89371776559087
63481,PL8,Wshodni,1995,H_ingestion_cereals,total human ingestion of cereal,Gg N,14.535196200000001
63482,PL8,Wshodni,1995,E_total,total animal excretion,Gg N,98.92504975303602
63483,PL8,Wshodni,1995,A_non_edible,non-edible animal production,Gg N,5.885977259664159
63484,PL8,Wshodni,1995,Eggs,egg production,Gg N,0.137239361751
63485,PL8,Wshodni,1995,Milk,cows milk production,Gg N,15.6138
63486,PL8,Wshodni,1995,Meat_bovine,bovine meat production,Gg N,1.5735819610560147
63487,PL8,Wshodni,1995,Meat_sheep,sheep meat production,Gg N,
63488,PL8,Wshodni,1995,Meat_goats,goats meat production,Gg N,
63489,PL8,Wshodni,1995,Meat_pigs,pigs meat production,Gg N,4.983838347777498
63490,PL8,Wshodni,1995,Meat_poultry,poultry meat production,Gg N,0.38890968451047886
63491,PL8,Wshodni,1995,Agri_total,total agricultural production,Gg N,173.69168843808927
63492,PL8,Wshodni,1995,M_ingestion,monogastric ingestion,Gg N,18.46052848950341
63493,PL8,Wshodni,1995,R_ingestion,ruminant ingestion,Gg N,109.04786787829175
63494,PL8,Wshodni,1995,total_A_ingestion,total animal ingestion,Gg N,127.50839636779517
63495,PL8,Wshodni,1995,L_density,livestock density,LU/haUAA,0.32226230827334895
63496,PL8,Wshodni,1995,F_import,net import feed,Gg N,0.0
63497,PL8,Wshodni,1995,H_total,total crop production,Gg N,150.99431908299428
63498,PL8,Wshodni,1995,C_total,total cereal production,Gg N,86.8942378522814
63499,PL8,Wshodni,1995,PG_H,permanent grassland production,Gg N,90.55512595468842
63500,PL8,Wshodni,1995,F_ingestion,effective fodder ingestion,Gg N,36.95327041310675
63501,PL8,Wshodni,1995,total_N_input,soil N input from manure,%,22.002017126795934
63502,PL8,Wshodni,1995,NS,soil N surplus,kgN/ha,27.55663930325389
63503,PL8,Wshodni,1995,NUE,NUE arable,no unit,0.6149142300218777
63504,PL8,Wshodni,1996,H_ingestion,total human ingestion,Gg N,31.89371776559087
63505,PL8,Wshodni,1996,H_ingestion_cereals,total human ingestion of cereal,Gg N,14.535196200000001
63506,PL8,Wshodni,1996,E_total,total animal excretion,Gg N,98.915297551641
63507,PL8,Wshodni,1996,A_non_edible,non-edible animal production,Gg N,5.885977259664159
63508,PL8,Wshodni,1996,Eggs,egg production,Gg N,0.15350241981017673
63509,PL8,Wshodni,1996,Milk,cows milk production,Gg N,15.3965
63510,PL8,Wshodni,1996,Meat_bovine,bovine meat production,Gg N,1.5735819610560147
63511,PL8,Wshodni,1996,Meat_sheep,sheep meat production,Gg N,
63512,PL8,Wshodni,1996,Meat_goats,goats meat production,Gg N,
63513,PL8,Wshodni,1996,Meat_pigs,pigs meat production,Gg N,4.983838347777498
63514,PL8,Wshodni,1996,Meat_poultry,poultry meat production,Gg N,0.38890968451047886
63515,PL8,Wshodni,1996,Agri_total,total agricultural production,Gg N,167.2687642839204
63516,PL8,Wshodni,1996,M_ingestion,monogastric ingestion,Gg N,18.467039346167567
63517,PL8,Wshodni,1996,R_ingestion,ruminant ingestion,Gg N,108.83056787829176
63518,PL8,Wshodni,1996,total_A_ingestion,total animal ingestion,Gg N,127.29760722445934
63519,PL8,Wshodni,1996,L_density,livestock density,LU/haUAA,0.3296723420930418
63520,PL8,Wshodni,1996,F_import,net import feed,Gg N,0.0
63521,PL8,Wshodni,1996,H_total,total crop production,Gg N,144.77243187076624
63522,PL8,Wshodni,1996,C_total,total cereal production,Gg N,84.95385919860333
63523,PL8,Wshodni,1996,PG_H,permanent grassland production,Gg N,92.3004434304645
63524,PL8,Wshodni,1996,F_ingestion,effective fodder ingestion,Gg N,31.968390011120537
63525,PL8,Wshodni,1996,total_N_input,soil N input from manure,%,22.014355644046248
63526,PL8,Wshodni,1996,NS,soil N surplus,kgN/ha,31.6655608464382
63527,PL8,Wshodni,1996,NUE,NUE arable,no unit,0.585118588541045
63528,PL8,Wshodni,1997,H_ingestion,total human ingestion,Gg N,31.89371776559087
63529,PL8,Wshodni,1997,H_ingestion_cereals,total human ingestion of cereal,Gg N,14.535196200000001
63530,PL8,Wshodni,1997,E_total,total animal excretion,Gg N,98.89597674062024
63531,PL8,Wshodni,1997,A_non_edible,non-edible animal production,Gg N,5.885977259664159
63532,PL8,Wshodni,1997,Eggs,egg production,Gg N,0.16666993260430016
63533,PL8,Wshodni,1997,Milk,cows milk production,Gg N,16.4406
63534,PL8,Wshodni,1997,Meat_bovine,bovine meat production,Gg N,1.5735819610560147
63535,PL8,Wshodni,1997,Meat_sheep,sheep meat production,Gg N,
63536,PL8,Wshodni,1997,Meat_goats,goats meat production,Gg N,
63537,PL8,Wshodni,1997,Meat_pigs,pigs meat production,Gg N,4.983838347777498
63538,PL8,Wshodni,1997,Meat_poultry,poultry meat production,Gg N,0.38890968451047886
63539,PL8,Wshodni,1997,Agri_total,total agricultural production,Gg N,162.53210063492327
63540,PL8,Wshodni,1997,M_ingestion,monogastric ingestion,Gg N,18.460886047940924
63541,PL8,Wshodni,1997,R_ingestion,ruminant ingestion,Gg N,109.87466787829176
63542,PL8,Wshodni,1997,total_A_ingestion,total animal ingestion,Gg N,128.3355539262327
63543,PL8,Wshodni,1997,L_density,livestock density,LU/haUAA,0.3274797093237883
63544,PL8,Wshodni,1997,F_import,net import feed,Gg N,0.0
63545,PL8,Wshodni,1997,H_total,total crop production,Gg N,138.97850070897496
63546,PL8,Wshodni,1997,C_total,total cereal production,Gg N,84.4264734529208
63547,PL8,Wshodni,1997,PG_H,permanent grassland production,Gg N,92.54657794627907
63548,PL8,Wshodni,1997,F_ingestion,effective fodder ingestion,Gg N,31.777408104644167
