Domain Code;Domain;region;Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;1171667;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;72450;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;1207500;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;71329;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;1188820;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;70581;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;1176352;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;70581;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2010;2010;1000 No;1176000;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2011;2011;t;74646;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2011;2011;1000 No;1244103;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2012;2012;t;74549;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2012;2012;1000 No;1242487;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2013;2013;t;75662;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;1261036;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;69764.52;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;1162742;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;66897;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;1114944;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;72254;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;1204240;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;74450;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;1240842;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2018;2018;t;74883;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;1248055;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2019;2019;t;71510;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;1191752;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;824352;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;822258;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;764737;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;20813;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;1992;1992;1000 No;359941;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;19309;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;332907;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;19015;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;327849;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;18701;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;322426;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;21999;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;379286;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;24162;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;379874;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;23648;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;364627;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;23420;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;365475;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;22742;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;368088;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;22900;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;355729;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;22700;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;335051;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;18200;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;267469;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;14518;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;241964;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;14330;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;238839;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;14330;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;238839;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;15801;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;263353;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;19345;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;322411;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;21529;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;358822;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;21618;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2010;2010;1000 No;360300;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2011;2011;t;21425;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2011;2011;1000 No;357086;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2012;2012;t;22152;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2012;2012;1000 No;369204;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2013;2013;t;19362;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;322704;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;21455;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;357589;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;20419;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;340323;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;23476;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;391253;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;23217;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;386939;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2018;2018;t;23820;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;397006;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5510;Production;231;Hen eggs in shell, fresh;2019;2019;t;24779;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;412982;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;390967;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;415141;A;Official figure;
QCL;Crops and livestock products;SI;Slovenia;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;412565;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;1990;1990;t;666640;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;1990;1990;1000 No;11493800;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;1991;1991;t;640600;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;1991;1991;1000 No;10998144;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;625200;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;1992;1992;1000 No;10780000;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;527500;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;9254400;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;595200;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;10441200;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;613500;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;10762800;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;551000;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;9667200;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;580800;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;10189200;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;559000;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;9807600;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;569500;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;10170000;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;657552;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;11742000;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;667968;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;11928000;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;734326;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;13112964;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;768423;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;13721840;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;851946;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;15213320;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;708446;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;13122144;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;826695;A;Official figure;
QCL;Crops and livestock products;ES;Spain;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;13122144;A;Official figure;
