Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2000","2000","An","3433029","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2001","2001","An","3347931","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2002","2002","An","3440405","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2003","2003","An","3304650","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2004","2004","An","3244866","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2005","2005","An","3125361","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2006","2006","An","3169541","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2007","2007","An","3139438","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2008","2008","An","3286292","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2009","2009","An","3064231","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2010","2010","An","3136967","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2011","2011","An","3134156","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2012","2012","An","3004907","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2013","2013","An","2983158","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2014","2014","An","2895841","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2015","2015","An","2868191","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2016","2016","An","2845451","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2017","2017","An","2792803","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2018","2018","An","2776570","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5111","Stocks","02140","Swine / pigs","2019","2019","An","2773230","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","1990","1990","1000 An","485","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","1991","1991","1000 An","525","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","1992","1992","1000 An","759","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","1993","1993","1000 An","671","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","1994","1994","1000 An","793","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","1995","1995","1000 An","782","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","1996","1996","1000 An","681","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","1997","1997","1000 An","643","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","1998","1998","1000 An","693","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","1999","1999","1000 An","645","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2000","2000","1000 An","700","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2001","2001","1000 An","589","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2002","2002","1000 An","547","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2003","2003","1000 An","542","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2004","2004","1000 An","550","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2005","2005","1000 An","700","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2006","2006","1000 An","750","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2007","2007","1000 An","568","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2008","2008","1000 An","579","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2009","2009","1000 An","590","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2010","2010","1000 An","616","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2011","2011","1000 An","606","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2012","2012","1000 An","600","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2013","2013","1000 An","600","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2014","2014","1000 An","530","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2015","2015","1000 An","579","I","Imputed value",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2016","2016","1000 An","590","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5112","Stocks","02152","Turkeys","2017","2017","1000 An","600","I","Imputed value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2000","2000","An","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2001","2001","An","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2002","2002","An","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2003","2003","An","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2004","2004","An","1","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2005","2005","An","2","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2006","2006","An","2","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2007","2007","An","2","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2008","2008","An","2","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2009","2009","An","2","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2010","2010","An","2","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2011","2011","An","2","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2012","2012","An","2","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2013","2013","An","2","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2014","2014","An","2","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2015","2015","An","2","I","Imputed value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2016","2016","An","2","I","Imputed value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2017","2017","An","2","I","Imputed value",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02132","Asses","2018","2018","An","","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5114","Stocks","02196","Bees","2000","2000","No","29000","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5114","Stocks","02196","Bees","2001","2001","No","29000","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5114","Stocks","02196","Bees","2002","2002","No","29000","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5114","Stocks","02196","Bees","2003","2003","No","29000","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5114","Stocks","02196","Bees","2004","2004","No","29000","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5114","Stocks","02196","Bees","2005","2005","No","29000","E","Estimated value",""
"QCL","Crops and livestock products","056","Belgium","5114","Stocks","02196","Bees","2006","2006","No","29000","E","Estimated value",""
